timeStamp,elapsed,label,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403083245406,293000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083246421,336000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083247421,384000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083248421,467000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083249421,485000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083250687,485000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083251687,524000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083252687,594000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083253687,752000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083254750,1037000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083255750,1295000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083256750,295000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083257750,607000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083258750,1184000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083259750,200000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083260765,722000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083261765,1225000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083262765,367000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083263765,1024000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083264765,1507000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083265765,264000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083266765,526000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083267765,1320000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403083268765,753000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
