timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1403083434250,36296,dennis-nb Memory usedperc,,,true,0,0,0
1403083435718,36296,dennis-nb Memory usedperc,,,true,0,0,0
1403083436718,36295,dennis-nb Memory usedperc,,,true,0,0,0
1403083437718,36295,dennis-nb Memory usedperc,,,true,0,0,0
1403083438718,36321,dennis-nb Memory usedperc,,,true,0,0,0
1403083439718,36309,dennis-nb Memory usedperc,,,true,0,0,0
1403083440718,36344,dennis-nb Memory usedperc,,,true,0,0,0
1403083441718,36344,dennis-nb Memory usedperc,,,true,0,0,0
1403083442718,36381,dennis-nb Memory usedperc,,,true,0,0,0
1403083443718,36381,dennis-nb Memory usedperc,,,true,0,0,0
1403083444718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083445718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083446718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083447718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083448718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083449718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083450718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083451718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083452718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083453718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083454718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083455718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083456718,36334,dennis-nb Memory usedperc,,,true,0,0,0
1403083457718,36385,dennis-nb Memory usedperc,,,true,0,0,0
1403083458718,36385,dennis-nb Memory usedperc,,,true,0,0,0
1403083459718,36385,dennis-nb Memory usedperc,,,true,0,0,0
1403083460718,36385,dennis-nb Memory usedperc,,,true,0,0,0
1403083461718,36385,dennis-nb Memory usedperc,,,true,0,0,0
1403083462718,36385,dennis-nb Memory usedperc,,,true,0,0,0
1403083463718,36385,dennis-nb Memory usedperc,,,true,0,0,0
1403083464718,36384,dennis-nb Memory usedperc,,,true,0,0,0
1403083465718,36385,dennis-nb Memory usedperc,,,true,0,0,0
1403083466718,36462,dennis-nb Memory usedperc,,,true,0,0,0
1403083467718,36464,dennis-nb Memory usedperc,,,true,0,0,0
1403083468718,36464,dennis-nb Memory usedperc,,,true,0,0,0
1403083469718,36396,dennis-nb Memory usedperc,,,true,0,0,0
1403083470718,36396,dennis-nb Memory usedperc,,,true,0,0,0
1403083471718,36395,dennis-nb Memory usedperc,,,true,0,0,0
1403083472718,36395,dennis-nb Memory usedperc,,,true,0,0,0
1403083473718,36395,dennis-nb Memory usedperc,,,true,0,0,0
1403083474718,36395,dennis-nb Memory usedperc,,,true,0,0,0
1403083475718,36395,dennis-nb Memory usedperc,,,true,0,0,0
1403083476718,36416,dennis-nb Memory usedperc,,,true,0,0,0
1403083477718,36416,dennis-nb Memory usedperc,,,true,0,0,0
1403083478718,36423,dennis-nb Memory usedperc,,,true,0,0,0
1403083479718,36465,dennis-nb Memory usedperc,,,true,0,0,0
1403083480718,36465,dennis-nb Memory usedperc,,,true,0,0,0
1403083481718,36465,dennis-nb Memory usedperc,,,true,0,0,0
1403083482718,36465,dennis-nb Memory usedperc,,,true,0,0,0
1403083483718,36436,dennis-nb Memory usedperc,,,true,0,0,0
1403083484718,36436,dennis-nb Memory usedperc,,,true,0,0,0
1403083485718,36452,dennis-nb Memory usedperc,,,true,0,0,0
1403083486718,36501,dennis-nb Memory usedperc,,,true,0,0,0
1403083487718,36501,dennis-nb Memory usedperc,,,true,0,0,0
1403083488718,36480,dennis-nb Memory usedperc,,,true,0,0,0
1403083489718,36480,dennis-nb Memory usedperc,,,true,0,0,0
1403083490718,36480,dennis-nb Memory usedperc,,,true,0,0,0
1403083491718,36480,dennis-nb Memory usedperc,,,true,0,0,0
1403083492718,36480,dennis-nb Memory usedperc,,,true,0,0,0
1403083493718,36479,dennis-nb Memory usedperc,,,true,0,0,0
1403083494718,36479,dennis-nb Memory usedperc,,,true,0,0,0
1403083495718,36479,dennis-nb Memory usedperc,,,true,0,0,0
1403083496718,36479,dennis-nb Memory usedperc,,,true,0,0,0
1403083497718,36478,dennis-nb Memory usedperc,,,true,0,0,0
1403083498718,36478,dennis-nb Memory usedperc,,,true,0,0,0
1403083499718,36478,dennis-nb Memory usedperc,,,true,0,0,0
1403083500718,36478,dennis-nb Memory usedperc,,,true,0,0,0
1403083501718,36478,dennis-nb Memory usedperc,,,true,0,0,0
1403083502718,36478,dennis-nb Memory usedperc,,,true,0,0,0
1403083503718,36506,dennis-nb Memory usedperc,,,true,0,0,0
1403083504718,36519,dennis-nb Memory usedperc,,,true,0,0,0
1403083505718,36519,dennis-nb Memory usedperc,,,true,0,0,0
1403083506718,36518,dennis-nb Memory usedperc,,,true,0,0,0
1403083507718,36518,dennis-nb Memory usedperc,,,true,0,0,0
1403083508718,36518,dennis-nb Memory usedperc,,,true,0,0,0
1403083509718,36518,dennis-nb Memory usedperc,,,true,0,0,0
1403083510718,36517,dennis-nb Memory usedperc,,,true,0,0,0
1403083511718,36517,dennis-nb Memory usedperc,,,true,0,0,0
1403083512718,36535,dennis-nb Memory usedperc,,,true,0,0,0
1403083513718,36535,dennis-nb Memory usedperc,,,true,0,0,0
1403083514718,36535,dennis-nb Memory usedperc,,,true,0,0,0
1403083515718,36535,dennis-nb Memory usedperc,,,true,0,0,0
1403083516718,36535,dennis-nb Memory usedperc,,,true,0,0,0
1403083517718,36640,dennis-nb Memory usedperc,,,true,0,0,0
1403083518718,36661,dennis-nb Memory usedperc,,,true,0,0,0
1403083519718,36660,dennis-nb Memory usedperc,,,true,0,0,0
1403083520718,36660,dennis-nb Memory usedperc,,,true,0,0,0
1403083521718,36660,dennis-nb Memory usedperc,,,true,0,0,0
1403083522718,36660,dennis-nb Memory usedperc,,,true,0,0,0
1403083523718,36686,dennis-nb Memory usedperc,,,true,0,0,0
1403083524718,36686,dennis-nb Memory usedperc,,,true,0,0,0
1403083525718,36686,dennis-nb Memory usedperc,,,true,0,0,0
1403083526718,36686,dennis-nb Memory usedperc,,,true,0,0,0
1403083527718,36696,dennis-nb Memory usedperc,,,true,0,0,0
1403083528718,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083529718,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083530718,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083531718,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083532718,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083533796,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083534796,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083535796,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083536796,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083537796,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083538796,36729,dennis-nb Memory usedperc,,,true,0,0,0
1403083539796,36793,dennis-nb Memory usedperc,,,true,0,0,0
1403083540796,36795,dennis-nb Memory usedperc,,,true,0,0,0
1403083541796,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083542796,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083543796,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083544796,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083554812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083555812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083556812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083557812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083558812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083559812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083560812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083561812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083562812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083563812,36847,dennis-nb Memory usedperc,,,true,0,0,0
1403083564843,36952,dennis-nb Memory usedperc,,,true,0,0,0
1403083565843,36953,dennis-nb Memory usedperc,,,true,0,0,0
1403083566843,36953,dennis-nb Memory usedperc,,,true,0,0,0
1403083567843,36953,dennis-nb Memory usedperc,,,true,0,0,0
1403083568843,36953,dennis-nb Memory usedperc,,,true,0,0,0
1403083569843,36952,dennis-nb Memory usedperc,,,true,0,0,0
1403083570843,36953,dennis-nb Memory usedperc,,,true,0,0,0
1403083571843,36953,dennis-nb Memory usedperc,,,true,0,0,0
1403083572843,36953,dennis-nb Memory usedperc,,,true,0,0,0
1403083573843,37008,dennis-nb Memory usedperc,,,true,0,0,0
1403083574843,37008,dennis-nb Memory usedperc,,,true,0,0,0
1403083575843,37009,dennis-nb Memory usedperc,,,true,0,0,0
1403083576843,37010,dennis-nb Memory usedperc,,,true,0,0,0
1403083577843,37010,dennis-nb Memory usedperc,,,true,0,0,0
1403083578843,37020,dennis-nb Memory usedperc,,,true,0,0,0
1403083579843,37020,dennis-nb Memory usedperc,,,true,0,0,0
1403083580843,37020,dennis-nb Memory usedperc,,,true,0,0,0
1403083581843,37020,dennis-nb Memory usedperc,,,true,0,0,0
1403083582843,37028,dennis-nb Memory usedperc,,,true,0,0,0
1403083583843,37040,dennis-nb Memory usedperc,,,true,0,0,0
1403083584843,37040,dennis-nb Memory usedperc,,,true,0,0,0
1403083585843,37040,dennis-nb Memory usedperc,,,true,0,0,0
1403083586843,37041,dennis-nb Memory usedperc,,,true,0,0,0
1403083587843,37041,dennis-nb Memory usedperc,,,true,0,0,0
1403083588843,37041,dennis-nb Memory usedperc,,,true,0,0,0
1403083589843,37045,dennis-nb Memory usedperc,,,true,0,0,0
1403083590843,37049,dennis-nb Memory usedperc,,,true,0,0,0
1403083591843,37082,dennis-nb Memory usedperc,,,true,0,0,0
1403083592843,37082,dennis-nb Memory usedperc,,,true,0,0,0
1403083593843,37067,dennis-nb Memory usedperc,,,true,0,0,0
1403083594843,37067,dennis-nb Memory usedperc,,,true,0,0,0
1403083595843,37067,dennis-nb Memory usedperc,,,true,0,0,0
1403083596843,37067,dennis-nb Memory usedperc,,,true,0,0,0
1403083597843,37067,dennis-nb Memory usedperc,,,true,0,0,0
1403083598843,37099,dennis-nb Memory usedperc,,,true,0,0,0
1403083599843,37099,dennis-nb Memory usedperc,,,true,0,0,0
1403083600843,37096,dennis-nb Memory usedperc,,,true,0,0,0
1403083601843,37096,dennis-nb Memory usedperc,,,true,0,0,0
1403083602843,37096,dennis-nb Memory usedperc,,,true,0,0,0
1403083603843,37096,dennis-nb Memory usedperc,,,true,0,0,0
1403083604843,37134,dennis-nb Memory usedperc,,,true,0,0,0
1403083605843,37212,dennis-nb Memory usedperc,,,true,0,0,0
1403083606843,37211,dennis-nb Memory usedperc,,,true,0,0,0
1403083607843,37211,dennis-nb Memory usedperc,,,true,0,0,0
1403083608843,37192,dennis-nb Memory usedperc,,,true,0,0,0
1403083609843,37192,dennis-nb Memory usedperc,,,true,0,0,0
1403083610843,37192,dennis-nb Memory usedperc,,,true,0,0,0
1403083611843,37218,dennis-nb Memory usedperc,,,true,0,0,0
1403083612843,37218,dennis-nb Memory usedperc,,,true,0,0,0
1403083613843,37197,dennis-nb Memory usedperc,,,true,0,0,0
1403083614843,37223,dennis-nb Memory usedperc,,,true,0,0,0
1403083615843,37223,dennis-nb Memory usedperc,,,true,0,0,0
1403083616843,37247,dennis-nb Memory usedperc,,,true,0,0,0
1403083617843,37249,dennis-nb Memory usedperc,,,true,0,0,0
1403083618843,37249,dennis-nb Memory usedperc,,,true,0,0,0
1403083619843,37249,dennis-nb Memory usedperc,,,true,0,0,0
1403083620843,37249,dennis-nb Memory usedperc,,,true,0,0,0
1403083621843,37277,dennis-nb Memory usedperc,,,true,0,0,0
1403083622843,37277,dennis-nb Memory usedperc,,,true,0,0,0
1403083623843,37277,dennis-nb Memory usedperc,,,true,0,0,0
1403083624843,37277,dennis-nb Memory usedperc,,,true,0,0,0
1403083625843,37278,dennis-nb Memory usedperc,,,true,0,0,0
1403083626843,37279,dennis-nb Memory usedperc,,,true,0,0,0
1403083627843,37292,dennis-nb Memory usedperc,,,true,0,0,0
1403083628843,37292,dennis-nb Memory usedperc,,,true,0,0,0
1403083629843,37323,dennis-nb Memory usedperc,,,true,0,0,0
1403083630843,37325,dennis-nb Memory usedperc,,,true,0,0,0
1403083631843,37332,dennis-nb Memory usedperc,,,true,0,0,0
1403083632843,37332,dennis-nb Memory usedperc,,,true,0,0,0
1403083633843,37334,dennis-nb Memory usedperc,,,true,0,0,0
1403083634843,37334,dennis-nb Memory usedperc,,,true,0,0,0
1403083635843,37343,dennis-nb Memory usedperc,,,true,0,0,0
1403083636843,37342,dennis-nb Memory usedperc,,,true,0,0,0
1403083637843,37342,dennis-nb Memory usedperc,,,true,0,0,0
1403083638843,37342,dennis-nb Memory usedperc,,,true,0,0,0
1403083639843,37342,dennis-nb Memory usedperc,,,true,0,0,0
1403083640843,37375,dennis-nb Memory usedperc,,,true,0,0,0
1403083641843,37378,dennis-nb Memory usedperc,,,true,0,0,0
1403083642843,37382,dennis-nb Memory usedperc,,,true,0,0,0
1403083643843,37383,dennis-nb Memory usedperc,,,true,0,0,0
1403083644843,37383,dennis-nb Memory usedperc,,,true,0,0,0
1403083645843,37384,dennis-nb Memory usedperc,,,true,0,0,0
1403083646843,37412,dennis-nb Memory usedperc,,,true,0,0,0
1403083647843,37454,dennis-nb Memory usedperc,,,true,0,0,0
1403083648843,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083649843,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083650843,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083651843,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083652843,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083653843,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083654843,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083655843,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083656843,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083657906,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083658906,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083659906,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083660906,37389,dennis-nb Memory usedperc,,,true,0,0,0
1403083661906,37388,dennis-nb Memory usedperc,,,true,0,0,0
1403083662906,37388,dennis-nb Memory usedperc,,,true,0,0,0
1403083663906,37388,dennis-nb Memory usedperc,,,true,0,0,0
1403083664906,37422,dennis-nb Memory usedperc,,,true,0,0,0
1403083665906,37422,dennis-nb Memory usedperc,,,true,0,0,0
1403083666906,37422,dennis-nb Memory usedperc,,,true,0,0,0
1403083667906,37422,dennis-nb Memory usedperc,,,true,0,0,0
1403083668906,37422,dennis-nb Memory usedperc,,,true,0,0,0
1403083669906,37422,dennis-nb Memory usedperc,,,true,0,0,0
1403083671234,37422,dennis-nb Memory usedperc,,,true,0,0,0
1403083672234,37422,dennis-nb Memory usedperc,,,true,0,0,0
1403083673234,37475,dennis-nb Memory usedperc,,,true,0,0,0
1403083674234,37483,dennis-nb Memory usedperc,,,true,0,0,0
1403083675234,37483,dennis-nb Memory usedperc,,,true,0,0,0
1403083676234,37483,dennis-nb Memory usedperc,,,true,0,0,0
1403083677234,37483,dennis-nb Memory usedperc,,,true,0,0,0
1403083678234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083679234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083680234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083681234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083682234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083683234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083684234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083685234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083686234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083687234,37520,dennis-nb Memory usedperc,,,true,0,0,0
1403083688234,37587,dennis-nb Memory usedperc,,,true,0,0,0
1403083689234,37582,dennis-nb Memory usedperc,,,true,0,0,0
1403083690234,37582,dennis-nb Memory usedperc,,,true,0,0,0
1403083691234,37582,dennis-nb Memory usedperc,,,true,0,0,0
1403083692234,37608,dennis-nb Memory usedperc,,,true,0,0,0
1403083693234,37610,dennis-nb Memory usedperc,,,true,0,0,0
1403083694234,37741,dennis-nb Memory usedperc,,,true,0,0,0
1403083695234,37973,dennis-nb Memory usedperc,,,true,0,0,0
1403083696234,37998,dennis-nb Memory usedperc,,,true,0,0,0
1403083697656,38390,dennis-nb Memory usedperc,,,true,0,0,0
1403083698656,38395,dennis-nb Memory usedperc,,,true,0,0,0
1403083699656,38382,dennis-nb Memory usedperc,,,true,0,0,0
1403083700656,38957,dennis-nb Memory usedperc,,,true,0,0,0
1403083701656,39401,dennis-nb Memory usedperc,,,true,0,0,0
1403083702656,39401,dennis-nb Memory usedperc,,,true,0,0,0
