timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1402987621328,22665,dennis-nb Memory usedperc,,,true,0,0,0
1402987622328,22736,dennis-nb Memory usedperc,,,true,0,0,0
1402987623328,22791,dennis-nb Memory usedperc,,,true,0,0,0
1402987624328,22816,dennis-nb Memory usedperc,,,true,0,0,0
1402987625328,22840,dennis-nb Memory usedperc,,,true,0,0,0
1402987626359,22691,dennis-nb Memory usedperc,,,true,0,0,0
1402987627359,22691,dennis-nb Memory usedperc,,,true,0,0,0
1402987628359,22691,dennis-nb Memory usedperc,,,true,0,0,0
1402987629359,22731,dennis-nb Memory usedperc,,,true,0,0,0
1402987630359,22731,dennis-nb Memory usedperc,,,true,0,0,0
1402987631359,22703,dennis-nb Memory usedperc,,,true,0,0,0
1402987632359,22703,dennis-nb Memory usedperc,,,true,0,0,0
1402987633359,22703,dennis-nb Memory usedperc,,,true,0,0,0
1402987634359,22755,dennis-nb Memory usedperc,,,true,0,0,0
1402987635359,22755,dennis-nb Memory usedperc,,,true,0,0,0
1402987636359,22712,dennis-nb Memory usedperc,,,true,0,0,0
1402987637359,22712,dennis-nb Memory usedperc,,,true,0,0,0
1402987638359,22714,dennis-nb Memory usedperc,,,true,0,0,0
1402987639359,22713,dennis-nb Memory usedperc,,,true,0,0,0
1402987640359,22713,dennis-nb Memory usedperc,,,true,0,0,0
1402987641359,22695,dennis-nb Memory usedperc,,,true,0,0,0
1402987642359,22695,dennis-nb Memory usedperc,,,true,0,0,0
1402987643359,22695,dennis-nb Memory usedperc,,,true,0,0,0
1402987644359,22695,dennis-nb Memory usedperc,,,true,0,0,0
1402987645359,22720,dennis-nb Memory usedperc,,,true,0,0,0
1402987646359,22708,dennis-nb Memory usedperc,,,true,0,0,0
1402987647359,22762,dennis-nb Memory usedperc,,,true,0,0,0
1402987648359,22751,dennis-nb Memory usedperc,,,true,0,0,0
1402987649359,22751,dennis-nb Memory usedperc,,,true,0,0,0
1402987650359,22789,dennis-nb Memory usedperc,,,true,0,0,0
1402987651359,22771,dennis-nb Memory usedperc,,,true,0,0,0
1402987652359,22765,dennis-nb Memory usedperc,,,true,0,0,0
1402987653359,22895,dennis-nb Memory usedperc,,,true,0,0,0
1402987654359,22886,dennis-nb Memory usedperc,,,true,0,0,0
1402987655359,22885,dennis-nb Memory usedperc,,,true,0,0,0
1402987656359,22752,dennis-nb Memory usedperc,,,true,0,0,0
1402987657375,22752,dennis-nb Memory usedperc,,,true,0,0,0
1402987658375,22745,dennis-nb Memory usedperc,,,true,0,0,0
1402987659375,22745,dennis-nb Memory usedperc,,,true,0,0,0
1402987660375,22737,dennis-nb Memory usedperc,,,true,0,0,0
1402987661375,22754,dennis-nb Memory usedperc,,,true,0,0,0
1402987662375,22723,dennis-nb Memory usedperc,,,true,0,0,0
1402987663375,22723,dennis-nb Memory usedperc,,,true,0,0,0
1402987664375,22722,dennis-nb Memory usedperc,,,true,0,0,0
1402987665406,22722,dennis-nb Memory usedperc,,,true,0,0,0
1402987666406,22722,dennis-nb Memory usedperc,,,true,0,0,0
1402987667406,22722,dennis-nb Memory usedperc,,,true,0,0,0
1402987668406,22774,dennis-nb Memory usedperc,,,true,0,0,0
1402987669406,22774,dennis-nb Memory usedperc,,,true,0,0,0
1402987670406,22774,dennis-nb Memory usedperc,,,true,0,0,0
1402987671406,22734,dennis-nb Memory usedperc,,,true,0,0,0
1402987672406,22734,dennis-nb Memory usedperc,,,true,0,0,0
1402987673406,22734,dennis-nb Memory usedperc,,,true,0,0,0
1402987674406,22734,dennis-nb Memory usedperc,,,true,0,0,0
1402987675406,22734,dennis-nb Memory usedperc,,,true,0,0,0
1402987676406,22734,dennis-nb Memory usedperc,,,true,0,0,0
1402987677406,22734,dennis-nb Memory usedperc,,,true,0,0,0
1402987678406,22734,dennis-nb Memory usedperc,,,true,0,0,0
1402987679406,22734,dennis-nb Memory usedperc,,,true,0,0,0
1402987680406,22735,dennis-nb Memory usedperc,,,true,0,0,0
1402987681406,22725,dennis-nb Memory usedperc,,,true,0,0,0
1402987682406,22769,dennis-nb Memory usedperc,,,true,0,0,0
1402987683406,22769,dennis-nb Memory usedperc,,,true,0,0,0
1402987684406,22769,dennis-nb Memory usedperc,,,true,0,0,0
1402987685406,22769,dennis-nb Memory usedperc,,,true,0,0,0
1402987686406,22742,dennis-nb Memory usedperc,,,true,0,0,0
1402987687406,22742,dennis-nb Memory usedperc,,,true,0,0,0
1402987688406,22742,dennis-nb Memory usedperc,,,true,0,0,0
1402987689406,22742,dennis-nb Memory usedperc,,,true,0,0,0
1402987690406,22743,dennis-nb Memory usedperc,,,true,0,0,0
1402987691406,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987692406,22737,dennis-nb Memory usedperc,,,true,0,0,0
1402987693406,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987694406,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987695406,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987696406,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987697421,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987698421,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987699421,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987700421,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987701421,22738,dennis-nb Memory usedperc,,,true,0,0,0
1402987702421,22738,dennis-nb Memory usedperc,,,true,0,0,0
