timeStamp,elapsed,label,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1402987621328,9323,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987622343,48253,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987623343,44155,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987624343,48421,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987625343,14967,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987626343,794,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987627343,2344,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987628343,767,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987629343,2707,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987630343,0,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987631343,1192,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987632343,377,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987633343,795,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987634343,4259,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987635343,2284,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987636343,1190,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987637343,375,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987638343,2721,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987639343,1147,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987640343,1570,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987641343,5860,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987642343,400,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987643343,773,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987644343,751,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987645343,1595,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987646343,14563,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987647343,4615,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987648343,770,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987649343,0,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987650343,5234,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987651343,1608,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987652343,736,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987653343,18332,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987654343,1992,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987655343,1203,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987656343,1111,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987657343,1187,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987658343,397,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987659343,395,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987660343,358,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987661343,1229,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987662343,1501,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987663343,745,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987664375,791,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987665406,1205,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987666421,1128,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987667421,369,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987668421,3117,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987669421,422,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987670421,798,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987671421,740,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987672421,399,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987673421,745,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987674421,1224,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987675421,1464,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987676421,1210,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987677421,0,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987678421,397,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987679421,3668,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987680421,1139,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987681421,800,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987682421,6829,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987683421,1172,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987684421,405,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987685421,1546,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987686421,0,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987687421,773,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987688421,0,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987689421,374,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987690421,1596,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987691421,405,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987692421,365,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987693421,2311,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987694421,3529,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987695421,1195,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987696421,360,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987697421,0,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987698421,770,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987699421,820,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987700421,752,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987701421,2381,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402987702421,1142,dennis-nb CPU CPU usage,,,true,0,0,0,0
