timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403080668359,267000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080669375,339000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080670375,370000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080671375,592000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080672437,947000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080673437,1505000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080674437,652000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080675437,89000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080676437,931000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080677437,669000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080678437,456000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080679437,279000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080680437,1785000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080681437,1216000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080682437,745000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080683437,461000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080684437,1700000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080685437,1039000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080686437,470000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080687437,1963000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080688437,1320000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080689437,738000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080690437,230000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080691437,1550000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080692437,948000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080693437,574000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080694437,1859000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080695437,1218000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080696437,825000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080697437,244000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080698437,1655000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080699437,1254000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080700437,717000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080701437,256000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080702437,1757000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080703468,1368000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080704468,979000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080705468,467000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080706468,2042000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080707468,1661000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080708468,1163000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080709468,171000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080710468,1600000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080711468,932000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080712468,277000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080713468,1634000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080714468,1099000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080715468,399000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080716468,1614000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080717468,1039000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080718468,340000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080719468,1846000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080720484,1147000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080721484,773000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080722484,2130000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080723484,1563000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080724484,956000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080725484,352000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080726484,1901000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080727484,1412000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080728484,887000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080729484,288000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080730484,1803000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080731484,1136000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080732484,532000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080733484,2065000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080734484,1409000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080735484,862000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080736484,453000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080737484,1546000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080738484,1198000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080739484,381000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080740484,1901000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080741484,1161000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080742484,286000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080743484,1604000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080744484,763000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080745828,1788000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080746828,766000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080747828,1511000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080748828,746000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080749828,1638000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080750828,673000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080751828,1564000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080752828,500000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080753859,1225000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080754859,2042000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080755859,621000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080756859,1152000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080757859,1527000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080758859,1969000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080759859,2244000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080760859,527000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080761859,688000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080762859,916000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080763859,1057000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080764859,1149000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080765859,1223000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080766859,1271000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080767859,1312000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080768859,1325000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080769859,1351000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080770859,1364000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080771859,1378000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080772859,1385000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403080773859,1398000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
