timeStamp,elapsed,label,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1402987881343,380000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987882343,432000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987883343,520000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987884359,568000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987885359,638000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987886359,799000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987887359,987000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987888359,1228000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987889359,1381000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987890359,187000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987891359,455000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987892359,593000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987893359,835000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987894359,1163000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987895359,1386000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987896359,1522000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987897359,1561000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987898359,152000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987899359,199000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987900359,277000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987901359,400000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987902359,532000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987903359,670000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987904359,792000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987905359,885000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987906359,1097000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987907359,1296000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987908375,1478000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987909375,206000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987910375,350000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987911375,460000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987912375,591000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987913375,726000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987914375,910000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987915375,1075000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987916375,1275000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987917375,1452000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987918375,193000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987919375,393000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987920375,636000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987921375,967000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987922375,1172000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987923375,1580000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987924375,457000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987925375,799000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987926375,1049000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987927375,1393000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987928375,1629000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987929375,1867000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987930375,309000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987931375,449000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987932375,618000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987933375,833000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987934375,939000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987935375,1033000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987936375,1176000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987937375,1257000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402987938375,1416000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
