timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1402987976421,28621,dennis-nb Memory usedperc,,,true,0,0,0
1402987977421,28655,dennis-nb Memory usedperc,,,true,0,0,0
1402987978421,28711,dennis-nb Memory usedperc,,,true,0,0,0
1402987979421,28724,dennis-nb Memory usedperc,,,true,0,0,0
1402987980421,28752,dennis-nb Memory usedperc,,,true,0,0,0
1402987981421,28457,dennis-nb Memory usedperc,,,true,0,0,0
1402987982421,28510,dennis-nb Memory usedperc,,,true,0,0,0
1402987983421,28536,dennis-nb Memory usedperc,,,true,0,0,0
1402987984421,28562,dennis-nb Memory usedperc,,,true,0,0,0
1402987985421,28590,dennis-nb Memory usedperc,,,true,0,0,0
1402987986421,28614,dennis-nb Memory usedperc,,,true,0,0,0
1402987987421,28640,dennis-nb Memory usedperc,,,true,0,0,0
1402987988421,28692,dennis-nb Memory usedperc,,,true,0,0,0
1402987989421,28699,dennis-nb Memory usedperc,,,true,0,0,0
1402987990421,28744,dennis-nb Memory usedperc,,,true,0,0,0
1402987991421,28767,dennis-nb Memory usedperc,,,true,0,0,0
1402987992421,28536,dennis-nb Memory usedperc,,,true,0,0,0
1402987993421,28554,dennis-nb Memory usedperc,,,true,0,0,0
1402987994421,28534,dennis-nb Memory usedperc,,,true,0,0,0
1402987995421,28560,dennis-nb Memory usedperc,,,true,0,0,0
1402987996421,28560,dennis-nb Memory usedperc,,,true,0,0,0
1402987997421,28560,dennis-nb Memory usedperc,,,true,0,0,0
1402987998421,28582,dennis-nb Memory usedperc,,,true,0,0,0
1402987999421,28608,dennis-nb Memory usedperc,,,true,0,0,0
1402988000421,28608,dennis-nb Memory usedperc,,,true,0,0,0
1402988001421,28628,dennis-nb Memory usedperc,,,true,0,0,0
1402988002421,28632,dennis-nb Memory usedperc,,,true,0,0,0
1402988003421,28622,dennis-nb Memory usedperc,,,true,0,0,0
1402988004421,28622,dennis-nb Memory usedperc,,,true,0,0,0
1402988005421,28661,dennis-nb Memory usedperc,,,true,0,0,0
1402988006421,28661,dennis-nb Memory usedperc,,,true,0,0,0
