timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403255328296,3807,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255329296,66382,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255330343,40027,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255331531,64557,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255333062,100000,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255334078,82424,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255335078,99601,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255336234,87005,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255337234,99642,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255338265,100000,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255341562,100000,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255345187,65283,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255349671,13091,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255353406,23521,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255357296,100000,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255360875,45317,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255365031,7381,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255375328,58889,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255382828,100000,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255386296,21509,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255389859,8952,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255393937,51242,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255397640,56456,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255401203,10521,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255412125,8510,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255415406,67469,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255419093,42455,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255423421,7728,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255426890,9671,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255433703,12450,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255437703,6211,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255441343,7774,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255448250,37314,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255452328,71864,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255455750,7012,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255459328,8603,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255462890,8907,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255470453,9767,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255473875,10029,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255477468,10498,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255485015,8783,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255488406,11232,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255491796,11252,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255495828,35185,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255499453,35512,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255503078,17939,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255506484,14446,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255510656,28900,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255514046,8990,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255517484,15305,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255521062,9241,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403255528781,50782,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
