timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1403599174062,25145,dennis-nb Memory usedperc,,,true,0,0,0
1403599175062,25229,dennis-nb Memory usedperc,,,true,0,0,0
1403599176062,25246,dennis-nb Memory usedperc,,,true,0,0,0
1403599177062,25247,dennis-nb Memory usedperc,,,true,0,0,0
1403599178062,25126,dennis-nb Memory usedperc,,,true,0,0,0
1403599179062,25257,dennis-nb Memory usedperc,,,true,0,0,0
1403599180062,25329,dennis-nb Memory usedperc,,,true,0,0,0
1403599181062,25416,dennis-nb Memory usedperc,,,true,0,0,0
1403599182062,25416,dennis-nb Memory usedperc,,,true,0,0,0
1403599183062,25343,dennis-nb Memory usedperc,,,true,0,0,0
1403599184062,25414,dennis-nb Memory usedperc,,,true,0,0,0
1403599185062,26129,dennis-nb Memory usedperc,,,true,0,0,0
1403599186062,27244,dennis-nb Memory usedperc,,,true,0,0,0
1403599187062,27266,dennis-nb Memory usedperc,,,true,0,0,0
1403599188062,27205,dennis-nb Memory usedperc,,,true,0,0,0
1403599189062,27309,dennis-nb Memory usedperc,,,true,0,0,0
1403599190062,27621,dennis-nb Memory usedperc,,,true,0,0,0
1403599191062,27647,dennis-nb Memory usedperc,,,true,0,0,0
1403599192062,27673,dennis-nb Memory usedperc,,,true,0,0,0
1403599193062,27679,dennis-nb Memory usedperc,,,true,0,0,0
1403599194062,27789,dennis-nb Memory usedperc,,,true,0,0,0
1403599195062,28039,dennis-nb Memory usedperc,,,true,0,0,0
1403599196062,28541,dennis-nb Memory usedperc,,,true,0,0,0
1403599197062,28567,dennis-nb Memory usedperc,,,true,0,0,0
1403599198062,29899,dennis-nb Memory usedperc,,,true,0,0,0
1403599199062,29900,dennis-nb Memory usedperc,,,true,0,0,0
1403599200062,29961,dennis-nb Memory usedperc,,,true,0,0,0
1403599201062,29987,dennis-nb Memory usedperc,,,true,0,0,0
1403599202062,29980,dennis-nb Memory usedperc,,,true,0,0,0
1403599203062,29983,dennis-nb Memory usedperc,,,true,0,0,0
1403599204062,30042,dennis-nb Memory usedperc,,,true,0,0,0
1403599205062,30013,dennis-nb Memory usedperc,,,true,0,0,0
1403599206062,30065,dennis-nb Memory usedperc,,,true,0,0,0
1403599207062,30109,dennis-nb Memory usedperc,,,true,0,0,0
1403599208078,30129,dennis-nb Memory usedperc,,,true,0,0,0
1403599209078,30044,dennis-nb Memory usedperc,,,true,0,0,0
1403599210078,30096,dennis-nb Memory usedperc,,,true,0,0,0
1403599211078,30148,dennis-nb Memory usedperc,,,true,0,0,0
1403599212078,30173,dennis-nb Memory usedperc,,,true,0,0,0
1403599213078,30181,dennis-nb Memory usedperc,,,true,0,0,0
1403599214078,30245,dennis-nb Memory usedperc,,,true,0,0,0
1403599215078,30089,dennis-nb Memory usedperc,,,true,0,0,0
1403599216078,30116,dennis-nb Memory usedperc,,,true,0,0,0
1403599217078,30160,dennis-nb Memory usedperc,,,true,0,0,0
1403599218078,30197,dennis-nb Memory usedperc,,,true,0,0,0
1403599219078,30224,dennis-nb Memory usedperc,,,true,0,0,0
1403599220078,30096,dennis-nb Memory usedperc,,,true,0,0,0
1403599221078,30192,dennis-nb Memory usedperc,,,true,0,0,0
1403599222078,30201,dennis-nb Memory usedperc,,,true,0,0,0
1403599223093,30251,dennis-nb Memory usedperc,,,true,0,0,0
1403599224093,30146,dennis-nb Memory usedperc,,,true,0,0,0
1403599225093,30228,dennis-nb Memory usedperc,,,true,0,0,0
1403599226093,30280,dennis-nb Memory usedperc,,,true,0,0,0
1403599227093,30221,dennis-nb Memory usedperc,,,true,0,0,0
1403599228093,30238,dennis-nb Memory usedperc,,,true,0,0,0
1403599229093,30342,dennis-nb Memory usedperc,,,true,0,0,0
1403599230093,30329,dennis-nb Memory usedperc,,,true,0,0,0
1403599231093,30407,dennis-nb Memory usedperc,,,true,0,0,0
1403599232093,30479,dennis-nb Memory usedperc,,,true,0,0,0
1403599233093,30514,dennis-nb Memory usedperc,,,true,0,0,0
1403599234093,30485,dennis-nb Memory usedperc,,,true,0,0,0
1403599235093,30549,dennis-nb Memory usedperc,,,true,0,0,0
1403599236093,30599,dennis-nb Memory usedperc,,,true,0,0,0
1403599237093,30550,dennis-nb Memory usedperc,,,true,0,0,0
1403599238093,30546,dennis-nb Memory usedperc,,,true,0,0,0
1403599239093,30529,dennis-nb Memory usedperc,,,true,0,0,0
1403599240093,30554,dennis-nb Memory usedperc,,,true,0,0,0
1403599241093,30630,dennis-nb Memory usedperc,,,true,0,0,0
1403599242093,30657,dennis-nb Memory usedperc,,,true,0,0,0
1403599243093,30597,dennis-nb Memory usedperc,,,true,0,0,0
1403599244093,30649,dennis-nb Memory usedperc,,,true,0,0,0
1403599245093,30701,dennis-nb Memory usedperc,,,true,0,0,0
1403599246109,30727,dennis-nb Memory usedperc,,,true,0,0,0
1403599247109,30805,dennis-nb Memory usedperc,,,true,0,0,0
1403599248109,30831,dennis-nb Memory usedperc,,,true,0,0,0
1403599249109,30638,dennis-nb Memory usedperc,,,true,0,0,0
1403599250109,30669,dennis-nb Memory usedperc,,,true,0,0,0
1403599251109,30722,dennis-nb Memory usedperc,,,true,0,0,0
1403599252109,30773,dennis-nb Memory usedperc,,,true,0,0,0
1403599253109,30800,dennis-nb Memory usedperc,,,true,0,0,0
1403599254109,30788,dennis-nb Memory usedperc,,,true,0,0,0
1403599255109,30816,dennis-nb Memory usedperc,,,true,0,0,0
1403599256109,30778,dennis-nb Memory usedperc,,,true,0,0,0
1403599257109,30804,dennis-nb Memory usedperc,,,true,0,0,0
1403599258109,30864,dennis-nb Memory usedperc,,,true,0,0,0
1403599259109,30890,dennis-nb Memory usedperc,,,true,0,0,0
1403599260109,30846,dennis-nb Memory usedperc,,,true,0,0,0
1403599261109,30896,dennis-nb Memory usedperc,,,true,0,0,0
1403599262109,30890,dennis-nb Memory usedperc,,,true,0,0,0
1403599263109,30916,dennis-nb Memory usedperc,,,true,0,0,0
1403599264109,30933,dennis-nb Memory usedperc,,,true,0,0,0
1403599265140,30934,dennis-nb Memory usedperc,,,true,0,0,0
1403599266140,30986,dennis-nb Memory usedperc,,,true,0,0,0
1403599267140,30937,dennis-nb Memory usedperc,,,true,0,0,0
1403599268140,30956,dennis-nb Memory usedperc,,,true,0,0,0
1403599269140,31052,dennis-nb Memory usedperc,,,true,0,0,0
1403599270140,31020,dennis-nb Memory usedperc,,,true,0,0,0
1403599271140,31044,dennis-nb Memory usedperc,,,true,0,0,0
1403599272140,31156,dennis-nb Memory usedperc,,,true,0,0,0
1403599273140,31063,dennis-nb Memory usedperc,,,true,0,0,0
1403599274140,31020,dennis-nb Memory usedperc,,,true,0,0,0
1403599275140,31049,dennis-nb Memory usedperc,,,true,0,0,0
1403599276140,31098,dennis-nb Memory usedperc,,,true,0,0,0
1403599277140,31124,dennis-nb Memory usedperc,,,true,0,0,0
