timeStamp,elapsed,label,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403599174046,1249,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599175046,46626,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599176046,59378,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599177046,49205,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599178046,403,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599179046,20935,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599180046,54091,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599181046,78907,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599182046,13449,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599183046,21237,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599184046,54693,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599185046,34728,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599186046,53179,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599187046,47694,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599188046,46483,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599189046,18682,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599190046,21548,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599191046,9361,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599192046,9058,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599193046,13273,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599194046,42860,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599195046,37875,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599196062,44180,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599197062,31344,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599198062,42927,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599199062,22258,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599200062,39469,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599201062,28040,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599202062,31928,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599203062,75375,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599204062,61336,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599205062,55239,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599206062,43202,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599207062,65631,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599208078,13798,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599209078,29448,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599210078,20725,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599211078,27347,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599212078,12254,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599213078,17909,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599214078,14770,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599215078,23220,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599216078,22252,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599217078,32347,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599218078,21442,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599219078,17196,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599220078,11905,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599221078,9566,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599222078,16059,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599223078,24525,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599224078,23229,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599225078,30095,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599226078,30883,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599227078,34247,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599228078,22263,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599229078,38266,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599230093,22967,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599231093,28053,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599232093,40225,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599233093,39434,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599234093,15251,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599235093,27957,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599236093,26507,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599237093,29314,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599238093,28160,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599239093,26152,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599240093,13022,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403599241093,22263,dennis-nb CPU CPU usage,,,true,0,0,0,0
