timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1403082622187,23295,dennis-nb Memory usedperc,,,true,0,0,0
1403082623203,23367,dennis-nb Memory usedperc,,,true,0,0,0
1403082624203,23426,dennis-nb Memory usedperc,,,true,0,0,0
1403082625312,23429,dennis-nb Memory usedperc,,,true,0,0,0
1403082626312,23448,dennis-nb Memory usedperc,,,true,0,0,0
1403082627312,23489,dennis-nb Memory usedperc,,,true,0,0,0
1403082628312,23497,dennis-nb Memory usedperc,,,true,0,0,0
1403082629312,23468,dennis-nb Memory usedperc,,,true,0,0,0
1403082630312,23576,dennis-nb Memory usedperc,,,true,0,0,0
1403082631312,24114,dennis-nb Memory usedperc,,,true,0,0,0
1403082632312,25509,dennis-nb Memory usedperc,,,true,0,0,0
1403082633312,25723,dennis-nb Memory usedperc,,,true,0,0,0
1403082634312,25763,dennis-nb Memory usedperc,,,true,0,0,0
1403082635312,25824,dennis-nb Memory usedperc,,,true,0,0,0
1403082636312,25973,dennis-nb Memory usedperc,,,true,0,0,0
1403082637312,26031,dennis-nb Memory usedperc,,,true,0,0,0
1403082638312,25822,dennis-nb Memory usedperc,,,true,0,0,0
1403082639312,25934,dennis-nb Memory usedperc,,,true,0,0,0
1403082640312,26222,dennis-nb Memory usedperc,,,true,0,0,0
1403082641312,26274,dennis-nb Memory usedperc,,,true,0,0,0
1403082642312,28072,dennis-nb Memory usedperc,,,true,0,0,0
1403082643312,28086,dennis-nb Memory usedperc,,,true,0,0,0
1403082644312,28184,dennis-nb Memory usedperc,,,true,0,0,0
1403082645312,28367,dennis-nb Memory usedperc,,,true,0,0,0
1403082646312,28393,dennis-nb Memory usedperc,,,true,0,0,0
1403082647312,28447,dennis-nb Memory usedperc,,,true,0,0,0
1403082648312,28491,dennis-nb Memory usedperc,,,true,0,0,0
1403082649312,28517,dennis-nb Memory usedperc,,,true,0,0,0
1403082650312,28625,dennis-nb Memory usedperc,,,true,0,0,0
1403082651312,28880,dennis-nb Memory usedperc,,,true,0,0,0
1403082652312,29112,dennis-nb Memory usedperc,,,true,0,0,0
1403082653312,29197,dennis-nb Memory usedperc,,,true,0,0,0
1403082654500,29198,dennis-nb Memory usedperc,,,true,0,0,0
1403082655500,29244,dennis-nb Memory usedperc,,,true,0,0,0
1403082656500,29548,dennis-nb Memory usedperc,,,true,0,0,0
1403082657500,29548,dennis-nb Memory usedperc,,,true,0,0,0
1403082658500,30043,dennis-nb Memory usedperc,,,true,0,0,0
1403082659500,30070,dennis-nb Memory usedperc,,,true,0,0,0
1403082660500,30615,dennis-nb Memory usedperc,,,true,0,0,0
1403082661500,30956,dennis-nb Memory usedperc,,,true,0,0,0
1403082662500,31270,dennis-nb Memory usedperc,,,true,0,0,0
1403082663500,31248,dennis-nb Memory usedperc,,,true,0,0,0
1403082664500,31486,dennis-nb Memory usedperc,,,true,0,0,0
1403082665500,31486,dennis-nb Memory usedperc,,,true,0,0,0
1403082666500,31826,dennis-nb Memory usedperc,,,true,0,0,0
1403082667500,32285,dennis-nb Memory usedperc,,,true,0,0,0
1403082668500,32636,dennis-nb Memory usedperc,,,true,0,0,0
1403082669500,32636,dennis-nb Memory usedperc,,,true,0,0,0
1403082670500,32965,dennis-nb Memory usedperc,,,true,0,0,0
1403082671500,32964,dennis-nb Memory usedperc,,,true,0,0,0
1403082672500,33439,dennis-nb Memory usedperc,,,true,0,0,0
1403082673500,33990,dennis-nb Memory usedperc,,,true,0,0,0
1403082674500,34308,dennis-nb Memory usedperc,,,true,0,0,0
1403082675500,34334,dennis-nb Memory usedperc,,,true,0,0,0
1403082676500,34661,dennis-nb Memory usedperc,,,true,0,0,0
1403082677500,34786,dennis-nb Memory usedperc,,,true,0,0,0
1403082678500,34805,dennis-nb Memory usedperc,,,true,0,0,0
1403082679500,34812,dennis-nb Memory usedperc,,,true,0,0,0
1403082680500,34851,dennis-nb Memory usedperc,,,true,0,0,0
1403082681500,34877,dennis-nb Memory usedperc,,,true,0,0,0
1403082682500,35059,dennis-nb Memory usedperc,,,true,0,0,0
1403082683500,35057,dennis-nb Memory usedperc,,,true,0,0,0
1403082684500,35140,dennis-nb Memory usedperc,,,true,0,0,0
1403082685500,35218,dennis-nb Memory usedperc,,,true,0,0,0
1403082686500,35296,dennis-nb Memory usedperc,,,true,0,0,0
1403082687500,35183,dennis-nb Memory usedperc,,,true,0,0,0
1403082688500,35211,dennis-nb Memory usedperc,,,true,0,0,0
1403082689500,35316,dennis-nb Memory usedperc,,,true,0,0,0
1403082690500,35271,dennis-nb Memory usedperc,,,true,0,0,0
1403082691500,35349,dennis-nb Memory usedperc,,,true,0,0,0
1403082692500,35278,dennis-nb Memory usedperc,,,true,0,0,0
1403082693500,35319,dennis-nb Memory usedperc,,,true,0,0,0
1403082694500,35387,dennis-nb Memory usedperc,,,true,0,0,0
1403082695500,35466,dennis-nb Memory usedperc,,,true,0,0,0
1403082696500,35401,dennis-nb Memory usedperc,,,true,0,0,0
1403082697500,35401,dennis-nb Memory usedperc,,,true,0,0,0
1403082698500,35335,dennis-nb Memory usedperc,,,true,0,0,0
1403082699500,35498,dennis-nb Memory usedperc,,,true,0,0,0
1403082700500,35725,dennis-nb Memory usedperc,,,true,0,0,0
1403082701500,35777,dennis-nb Memory usedperc,,,true,0,0,0
1403082702500,35953,dennis-nb Memory usedperc,,,true,0,0,0
1403082703500,35938,dennis-nb Memory usedperc,,,true,0,0,0
1403082704500,36027,dennis-nb Memory usedperc,,,true,0,0,0
1403082705500,36285,dennis-nb Memory usedperc,,,true,0,0,0
1403082706500,36285,dennis-nb Memory usedperc,,,true,0,0,0
1403082707500,36546,dennis-nb Memory usedperc,,,true,0,0,0
1403082708500,36651,dennis-nb Memory usedperc,,,true,0,0,0
1403082709500,36888,dennis-nb Memory usedperc,,,true,0,0,0
1403082710500,37182,dennis-nb Memory usedperc,,,true,0,0,0
1403082711500,37182,dennis-nb Memory usedperc,,,true,0,0,0
1403082712500,37492,dennis-nb Memory usedperc,,,true,0,0,0
1403082713500,37828,dennis-nb Memory usedperc,,,true,0,0,0
1403082714500,37854,dennis-nb Memory usedperc,,,true,0,0,0
1403082715500,38238,dennis-nb Memory usedperc,,,true,0,0,0
1403082716500,38559,dennis-nb Memory usedperc,,,true,0,0,0
1403082717500,38559,dennis-nb Memory usedperc,,,true,0,0,0
1403082718500,38782,dennis-nb Memory usedperc,,,true,0,0,0
1403082719500,38782,dennis-nb Memory usedperc,,,true,0,0,0
1403082720500,39064,dennis-nb Memory usedperc,,,true,0,0,0
1403082721500,39467,dennis-nb Memory usedperc,,,true,0,0,0
1403082722500,39598,dennis-nb Memory usedperc,,,true,0,0,0
1403082723500,39782,dennis-nb Memory usedperc,,,true,0,0,0
1403082724500,39991,dennis-nb Memory usedperc,,,true,0,0,0
1403082725500,39917,dennis-nb Memory usedperc,,,true,0,0,0
1403082726500,39917,dennis-nb Memory usedperc,,,true,0,0,0
1403082727500,40109,dennis-nb Memory usedperc,,,true,0,0,0
1403082728500,40542,dennis-nb Memory usedperc,,,true,0,0,0
1403082729500,40888,dennis-nb Memory usedperc,,,true,0,0,0
1403082730500,40966,dennis-nb Memory usedperc,,,true,0,0,0
1403082731500,41219,dennis-nb Memory usedperc,,,true,0,0,0
1403082732500,41246,dennis-nb Memory usedperc,,,true,0,0,0
1403082733500,41266,dennis-nb Memory usedperc,,,true,0,0,0
1403082734500,41241,dennis-nb Memory usedperc,,,true,0,0,0
1403082735500,41293,dennis-nb Memory usedperc,,,true,0,0,0
1403082736500,41403,dennis-nb Memory usedperc,,,true,0,0,0
1403082737500,41429,dennis-nb Memory usedperc,,,true,0,0,0
1403082738500,41352,dennis-nb Memory usedperc,,,true,0,0,0
1403082739500,41404,dennis-nb Memory usedperc,,,true,0,0,0
1403082740500,41413,dennis-nb Memory usedperc,,,true,0,0,0
1403082741500,41492,dennis-nb Memory usedperc,,,true,0,0,0
1403082742500,41432,dennis-nb Memory usedperc,,,true,0,0,0
1403082743500,41484,dennis-nb Memory usedperc,,,true,0,0,0
1403082744500,41510,dennis-nb Memory usedperc,,,true,0,0,0
1403082745500,41500,dennis-nb Memory usedperc,,,true,0,0,0
1403082746500,41500,dennis-nb Memory usedperc,,,true,0,0,0
1403082747500,41650,dennis-nb Memory usedperc,,,true,0,0,0
1403082748500,41909,dennis-nb Memory usedperc,,,true,0,0,0
1403082749500,41935,dennis-nb Memory usedperc,,,true,0,0,0
1403082750500,42146,dennis-nb Memory usedperc,,,true,0,0,0
1403082752234,42215,dennis-nb Memory usedperc,,,true,0,0,0
1403082753234,42241,dennis-nb Memory usedperc,,,true,0,0,0
1403082754234,42222,dennis-nb Memory usedperc,,,true,0,0,0
1403082755562,42231,dennis-nb Memory usedperc,,,true,0,0,0
1403082756562,42376,dennis-nb Memory usedperc,,,true,0,0,0
1403082757562,42559,dennis-nb Memory usedperc,,,true,0,0,0
1403082758562,42508,dennis-nb Memory usedperc,,,true,0,0,0
1403082759562,42542,dennis-nb Memory usedperc,,,true,0,0,0
1403082760562,42542,dennis-nb Memory usedperc,,,true,0,0,0
1403082761562,42642,dennis-nb Memory usedperc,,,true,0,0,0
1403082763015,42918,dennis-nb Memory usedperc,,,true,0,0,0
1403082764015,43205,dennis-nb Memory usedperc,,,true,0,0,0
1403082765015,43164,dennis-nb Memory usedperc,,,true,0,0,0
1403082766015,43216,dennis-nb Memory usedperc,,,true,0,0,0
1403082767062,43371,dennis-nb Memory usedperc,,,true,0,0,0
1403082768062,43371,dennis-nb Memory usedperc,,,true,0,0,0
1403082769109,43643,dennis-nb Memory usedperc,,,true,0,0,0
1403082770109,43612,dennis-nb Memory usedperc,,,true,0,0,0
1403082771109,43826,dennis-nb Memory usedperc,,,true,0,0,0
1403082772296,43826,dennis-nb Memory usedperc,,,true,0,0,0
1403082774312,44032,dennis-nb Memory usedperc,,,true,0,0,0
1403082775750,44032,dennis-nb Memory usedperc,,,true,0,0,0
1403082776921,44422,dennis-nb Memory usedperc,,,true,0,0,0
1403082777921,44814,dennis-nb Memory usedperc,,,true,0,0,0
1403082793593,44814,dennis-nb Memory usedperc,,,true,0,0,0
1403082795343,44814,dennis-nb Memory usedperc,,,true,0,0,0
1403082796500,44814,dennis-nb Memory usedperc,,,true,0,0,0
1403082799468,44817,dennis-nb Memory usedperc,,,true,0,0,0
1403082800468,44836,dennis-nb Memory usedperc,,,true,0,0,0
1403082801750,44836,dennis-nb Memory usedperc,,,true,0,0,0
1403082802937,44836,dennis-nb Memory usedperc,,,true,0,0,0
1403082804187,44836,dennis-nb Memory usedperc,,,true,0,0,0
1403082805656,44836,dennis-nb Memory usedperc,,,true,0,0,0
1403082807734,44836,dennis-nb Memory usedperc,,,true,0,0,0
1403082808859,44836,dennis-nb Memory usedperc,,,true,0,0,0
1403082810812,44836,dennis-nb Memory usedperc,,,true,0,0,0
1403082812156,44836,dennis-nb Memory usedperc,,,true,0,0,0
1403082813515,44837,dennis-nb Memory usedperc,,,true,0,0,0
1403082815156,44838,dennis-nb Memory usedperc,,,true,0,0,0
1403082816937,44838,dennis-nb Memory usedperc,,,true,0,0,0
1403082819890,44838,dennis-nb Memory usedperc,,,true,0,0,0
1403082822734,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082825718,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082826906,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082828218,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082829250,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082830968,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082834921,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082841765,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082842781,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082844703,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082848750,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082849937,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082851031,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082852093,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082853125,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082854125,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082855421,44839,dennis-nb Memory usedperc,,,true,0,0,0
1403082856703,44865,dennis-nb Memory usedperc,,,true,0,0,0
1403082859750,44865,dennis-nb Memory usedperc,,,true,0,0,0
1403082860750,44868,dennis-nb Memory usedperc,,,true,0,0,0
1403082862296,44883,dennis-nb Memory usedperc,,,true,0,0,0
1403082863375,44883,dennis-nb Memory usedperc,,,true,0,0,0
1403082864593,44883,dennis-nb Memory usedperc,,,true,0,0,0
1403082865593,44939,dennis-nb Memory usedperc,,,true,0,0,0
1403082867687,44939,dennis-nb Memory usedperc,,,true,0,0,0
1403082868921,44939,dennis-nb Memory usedperc,,,true,0,0,0
1403082870593,44895,dennis-nb Memory usedperc,,,true,0,0,0
