1403252970823,399,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-2,text,true,2981,398
1403252970805,420,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-4,text,true,2982,420
1403252970721,516,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-1,text,true,2982,515
1403252970662,571,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-3,text,true,2983,571
1403252971243,56,/zssperformance/zkau,200,OK,Thread Group 1-4,text,true,909,56
1403252971311,16,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,909,15
1403252971237,140,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-5,text,true,2981,140
1403252971391,28,/zssperformance/zkau,200,OK,Thread Group 1-5,text,true,909,27
1403252971439,10,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,255,10
1403252971508,22,/zssperformance/zkau,200,OK,Thread Group 1-4,text,true,255,22
1403252971358,178,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-6,text,true,2984,178
1403252971377,166,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-7,text,true,2983,165
1403252971562,28,/zssperformance/zkau,200,OK,Thread Group 1-3,text,true,908,28
1403252971571,32,/zssperformance/zkau,200,OK,Thread Group 1-2,text,true,909,32
1403252971591,15,/zssperformance/zkau,200,OK,Thread Group 1-5,text,true,255,15
1403252971609,24,/zssperformance/zkau,200,OK,Thread Group 1-5,text,true,380,24
1403252971535,138,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-9,text,true,2983,137
1403252971677,18,/zssperformance/zkau,200,OK,Thread Group 1-7,text,true,909,18
1403252971716,74,/zssperformance/zkau,200,OK,Thread Group 1-2,text,true,255,74
1403252972231,7,/zssperformance/zkau,200,OK,Thread Group 1-2,text,true,380,7
1403252971791,452,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,380,452
1403252971770,27,/zssperformance/zkau,200,OK,Thread Group 1-4,text,true,380,27
1403252971668,574,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-12,text,true,2982,573
1403252971694,544,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-8,text,true,2982,543
1403252972231,16,/zssperformance/zkau,200,OK,Thread Group 1-6,text,true,909,16
1403252972230,23,/zssperformance/zkau,200,OK,Thread Group 1-3,text,true,255,23
1403252972235,32,/zssperformance/zkau,200,OK,Thread Group 1-9,text,true,909,32
1403252972231,33,/zssperformance/zkau,200,OK,Thread Group 1-7,text,true,255,33
1403252971751,481,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-11,text,true,2980,480
1403252972233,143,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-10,text,true,2984,143
1403252972258,164,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-13,text,true,2982,163
1403252972292,189,/zssperformance/zkau,200,OK,Thread Group 1-9,text,true,255,189
1403252972310,239,/zssperformance/zkau,200,OK,Thread Group 1-4,text,true,2697,239
1403252972310,251,/zssperformance/zkau,200,OK,Thread Group 1-8,text,true,909,251
1403252972252,316,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-14,text,true,2982,316
1403252972231,351,/zssperformance/zkau,200,OK,Thread Group 1-5,text,true,2697,351
1403252972353,265,/zssperformance/zkau,200,OK,Thread Group 1-2,text,true,2697,265
1403252972435,185,/zssperformance/zkau,200,OK,Thread Group 1-12,text,true,909,185
1403252972610,27,/zssperformance/zkau,200,OK,Thread Group 1-7,text,true,380,27
1403252972386,267,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-17,text,true,2984,266
1403252972624,47,/zssperformance/zkau,200,OK,Thread Group 1-11,text,true,909,47
1403252972637,36,/zssperformance/zkau,200,OK,Thread Group 1-5,text,true,380,36
1403252972627,61,/zssperformance/zkau,200,OK,Thread Group 1-3,text,true,380,61
1403252972263,443,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-15,text,true,2980,442
1403252972686,83,/zssperformance/zkau,200,OK,Thread Group 1-13,text,true,909,83
1403252972715,58,/zssperformance/zkau,200,OK,Thread Group 1-9,text,true,380,58
1403252972729,47,/zssperformance/zkau,200,OK,Thread Group 1-4,text,true,380,47
1403252972726,61,/zssperformance/zkau,200,OK,Thread Group 1-8,text,true,255,61
1403252972779,31,/zssperformance/zkau,200,OK,Thread Group 1-6,text,true,255,31
1403252973261,24,/zssperformance/zkau,200,OK,Thread Group 1-8,text,true,380,24
1403252972788,500,/zssperformance/zkau,200,OK,Thread Group 1-10,text,true,909,500
1403252972645,641,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-18,text,true,2980,641
1403252972769,522,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2696,522
