timeStamp,elapsed,label,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1402988159453,175000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988160453,215000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988161453,276000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988162453,399000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988163453,430000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988164453,506000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988165453,786000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988166734,1148000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988167734,1546000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988168734,568000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988169734,1033000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988170734,1506000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988171750,367000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988172750,786000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988173750,1275000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988174750,252000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988175750,585000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988176750,779000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988177750,927000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988178750,1054000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988179750,1201000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988180796,1391000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988181796,1579000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988182796,329000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988183796,599000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988184796,973000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988185796,1223000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988186796,1493000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988187796,332000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988188796,725000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988189796,990000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988190796,1291000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988191796,1603000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988192796,328000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988193796,583000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988194796,943000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988195796,1326000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988196796,1683000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988197796,513000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988198796,1157000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988199796,1673000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988200796,729000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988201796,1356000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988202843,278000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988203843,1256000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988204843,231000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988205843,895000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988206843,1491000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988207843,387000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988208843,667000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988209843,1018000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988210843,1319000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988211843,1550000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988212843,1790000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988213843,296000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988214843,445000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988215843,679000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988216843,917000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988217843,1225000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988218843,1430000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988219843,1818000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988220843,383000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988221843,625000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988222843,991000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988223843,1332000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988224843,1459000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988225875,392000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988226875,696000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988227875,917000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988228875,1167000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988229875,1700000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988230875,364000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988231875,812000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988232875,1202000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988233875,1536000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988234875,491000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988235875,1329000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988236875,1949000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988237875,1220000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988238875,1699000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988239875,585000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988240875,1130000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988241875,1657000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988242875,428000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988243875,848000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988244875,1226000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988245875,1597000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988246875,1817000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988247875,2057000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988248875,525000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988249875,859000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988250875,1174000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988251875,1481000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988252875,1722000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988253875,1942000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988254875,484000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988255875,839000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988256875,1234000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988257875,1532000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988258875,1752000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988259875,2026000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988260875,580000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988261875,906000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988262875,1196000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988263875,1517000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988264875,1902000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988265875,433000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988266875,969000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988267875,1311000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988268875,1663000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988269875,1880000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988270875,398000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988271875,607000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988272875,909000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988273875,1190000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988274875,1298000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1402988275875,1392000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
