timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1402988159453,22579,dennis-nb Memory usedperc,,,true,0,0,0
1402988160453,22591,dennis-nb Memory usedperc,,,true,0,0,0
1402988161453,22677,dennis-nb Memory usedperc,,,true,0,0,0
1402988162453,22688,dennis-nb Memory usedperc,,,true,0,0,0
1402988163453,22683,dennis-nb Memory usedperc,,,true,0,0,0
1402988164453,22726,dennis-nb Memory usedperc,,,true,0,0,0
1402988165453,22789,dennis-nb Memory usedperc,,,true,0,0,0
1402988166734,22824,dennis-nb Memory usedperc,,,true,0,0,0
1402988167734,24354,dennis-nb Memory usedperc,,,true,0,0,0
1402988168734,25064,dennis-nb Memory usedperc,,,true,0,0,0
1402988169734,25088,dennis-nb Memory usedperc,,,true,0,0,0
1402988170734,25084,dennis-nb Memory usedperc,,,true,0,0,0
1402988171750,25682,dennis-nb Memory usedperc,,,true,0,0,0
1402988172750,25783,dennis-nb Memory usedperc,,,true,0,0,0
1402988173750,25834,dennis-nb Memory usedperc,,,true,0,0,0
1402988174750,26009,dennis-nb Memory usedperc,,,true,0,0,0
1402988175750,26067,dennis-nb Memory usedperc,,,true,0,0,0
1402988176750,26120,dennis-nb Memory usedperc,,,true,0,0,0
1402988177750,26197,dennis-nb Memory usedperc,,,true,0,0,0
1402988178750,26347,dennis-nb Memory usedperc,,,true,0,0,0
1402988179750,26400,dennis-nb Memory usedperc,,,true,0,0,0
1402988180796,26382,dennis-nb Memory usedperc,,,true,0,0,0
1402988181796,26667,dennis-nb Memory usedperc,,,true,0,0,0
1402988182796,26357,dennis-nb Memory usedperc,,,true,0,0,0
1402988183796,26462,dennis-nb Memory usedperc,,,true,0,0,0
1402988184796,26538,dennis-nb Memory usedperc,,,true,0,0,0
1402988185796,26391,dennis-nb Memory usedperc,,,true,0,0,0
1402988186796,26443,dennis-nb Memory usedperc,,,true,0,0,0
1402988187796,26741,dennis-nb Memory usedperc,,,true,0,0,0
1402988188796,26870,dennis-nb Memory usedperc,,,true,0,0,0
1402988189796,26879,dennis-nb Memory usedperc,,,true,0,0,0
1402988190796,26998,dennis-nb Memory usedperc,,,true,0,0,0
1402988191796,27072,dennis-nb Memory usedperc,,,true,0,0,0
1402988192796,27712,dennis-nb Memory usedperc,,,true,0,0,0
1402988193796,27762,dennis-nb Memory usedperc,,,true,0,0,0
1402988194796,27888,dennis-nb Memory usedperc,,,true,0,0,0
1402988195796,27929,dennis-nb Memory usedperc,,,true,0,0,0
1402988196796,27980,dennis-nb Memory usedperc,,,true,0,0,0
1402988197796,28080,dennis-nb Memory usedperc,,,true,0,0,0
1402988198796,28225,dennis-nb Memory usedperc,,,true,0,0,0
1402988199796,28257,dennis-nb Memory usedperc,,,true,0,0,0
1402988200796,28067,dennis-nb Memory usedperc,,,true,0,0,0
