timeStamp,elapsed,label,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1402988159453,4487,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988160453,34425,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988161453,52717,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988162453,61332,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988163453,19549,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988164453,39281,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988165453,95670,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988166750,98495,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988167750,92936,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988168750,82550,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988169750,61178,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988170750,66399,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988171750,43469,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988172750,55872,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988173765,77701,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988174765,55469,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988175765,31928,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988176765,10437,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988177765,7845,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988178765,13185,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988179765,8580,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988180796,7412,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988181796,27630,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988182796,12096,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988183796,12118,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988184796,14335,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988185796,9294,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988186796,7377,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988187796,21032,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988188796,23454,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988189796,10853,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988190796,22549,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988191796,17184,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988192796,21271,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988193796,11627,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988194796,25431,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988195796,33959,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988196796,26814,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988197796,28785,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988198796,34638,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988199796,27341,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988200796,41257,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988201796,28817,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988202843,84069,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988203843,94095,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988204843,51771,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988205843,64062,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988206843,38663,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988207843,37614,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988208843,14450,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988209843,27092,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988210843,16067,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988211843,13907,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988212843,9316,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988213843,14438,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988214843,4683,dennis-nb CPU CPU usage,,,true,0,0,0,0
1402988215843,7782,dennis-nb CPU CPU usage,,,true,0,0,0,0
