timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1403082030531,31243,dennis-nb Memory usedperc,,,true,0,0,0
1403082031531,31243,dennis-nb Memory usedperc,,,true,0,0,0
1403082032531,31243,dennis-nb Memory usedperc,,,true,0,0,0
1403082033531,31243,dennis-nb Memory usedperc,,,true,0,0,0
1403082034531,31243,dennis-nb Memory usedperc,,,true,0,0,0
1403082035531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082036531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082037531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082038531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082039531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082040531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082041531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082042531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082043531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082044531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082045531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082046531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082047531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082048531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082049531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082050531,31079,dennis-nb Memory usedperc,,,true,0,0,0
1403082051531,31105,dennis-nb Memory usedperc,,,true,0,0,0
1403082052531,31105,dennis-nb Memory usedperc,,,true,0,0,0
1403082053531,31105,dennis-nb Memory usedperc,,,true,0,0,0
1403082054531,31105,dennis-nb Memory usedperc,,,true,0,0,0
1403082055531,31105,dennis-nb Memory usedperc,,,true,0,0,0
1403082056531,31105,dennis-nb Memory usedperc,,,true,0,0,0
1403082057531,31105,dennis-nb Memory usedperc,,,true,0,0,0
1403082058531,31105,dennis-nb Memory usedperc,,,true,0,0,0
1403082059531,31133,dennis-nb Memory usedperc,,,true,0,0,0
1403082060531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082061531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082062531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082063531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082064531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082065531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082066531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082067531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082068531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082069531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082070531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082071531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082072531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082073531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082074531,31093,dennis-nb Memory usedperc,,,true,0,0,0
1403082075531,31095,dennis-nb Memory usedperc,,,true,0,0,0
1403082076531,31095,dennis-nb Memory usedperc,,,true,0,0,0
1403082077531,31096,dennis-nb Memory usedperc,,,true,0,0,0
1403082078531,31096,dennis-nb Memory usedperc,,,true,0,0,0
1403082079531,31101,dennis-nb Memory usedperc,,,true,0,0,0
1403082080531,31101,dennis-nb Memory usedperc,,,true,0,0,0
1403082081531,31102,dennis-nb Memory usedperc,,,true,0,0,0
1403082082531,31144,dennis-nb Memory usedperc,,,true,0,0,0
1403082083531,31145,dennis-nb Memory usedperc,,,true,0,0,0
1403082084531,31146,dennis-nb Memory usedperc,,,true,0,0,0
1403082085531,31117,dennis-nb Memory usedperc,,,true,0,0,0
1403082086531,31117,dennis-nb Memory usedperc,,,true,0,0,0
1403082087531,31117,dennis-nb Memory usedperc,,,true,0,0,0
1403082088531,31117,dennis-nb Memory usedperc,,,true,0,0,0
1403082089531,31117,dennis-nb Memory usedperc,,,true,0,0,0
1403082090531,31117,dennis-nb Memory usedperc,,,true,0,0,0
1403082091531,31116,dennis-nb Memory usedperc,,,true,0,0,0
1403082092531,31155,dennis-nb Memory usedperc,,,true,0,0,0
1403082093531,31160,dennis-nb Memory usedperc,,,true,0,0,0
1403082094531,31162,dennis-nb Memory usedperc,,,true,0,0,0
1403082095531,31163,dennis-nb Memory usedperc,,,true,0,0,0
1403082096531,31164,dennis-nb Memory usedperc,,,true,0,0,0
1403082097531,31164,dennis-nb Memory usedperc,,,true,0,0,0
1403082098531,31166,dennis-nb Memory usedperc,,,true,0,0,0
1403082099531,31167,dennis-nb Memory usedperc,,,true,0,0,0
1403082100531,31169,dennis-nb Memory usedperc,,,true,0,0,0
1403082101531,31168,dennis-nb Memory usedperc,,,true,0,0,0
1403082102531,31168,dennis-nb Memory usedperc,,,true,0,0,0
1403082103531,31170,dennis-nb Memory usedperc,,,true,0,0,0
1403082104531,31170,dennis-nb Memory usedperc,,,true,0,0,0
1403082105531,31170,dennis-nb Memory usedperc,,,true,0,0,0
1403082106531,31170,dennis-nb Memory usedperc,,,true,0,0,0
1403082107531,31171,dennis-nb Memory usedperc,,,true,0,0,0
1403082108531,31171,dennis-nb Memory usedperc,,,true,0,0,0
1403082109531,31171,dennis-nb Memory usedperc,,,true,0,0,0
1403082110531,31171,dennis-nb Memory usedperc,,,true,0,0,0
1403082111531,31171,dennis-nb Memory usedperc,,,true,0,0,0
1403082112531,31172,dennis-nb Memory usedperc,,,true,0,0,0
