timeStamp,elapsed,label,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403082030546,665000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082031546,665000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082032546,665000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082033546,711000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082034546,711000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082035546,711000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082036546,711000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082037546,712000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082038546,713000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082039546,723000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082040546,724000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082041546,724000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082042546,724000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082043546,738000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082044546,738000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082045546,738000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082046546,738000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082047546,754000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082048546,754000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082049546,754000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082050546,754000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082051546,754000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082052546,755000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082053546,756000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082054546,783000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082055546,783000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082056546,799000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082057546,799000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082058546,801000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082059546,834000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082060546,845000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082061546,845000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403082062546,845000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
