timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1403592631671,30027,dennis-nb Memory usedperc,,,true,0,0,0
1403592632671,30028,dennis-nb Memory usedperc,,,true,0,0,0
1403592633671,30048,dennis-nb Memory usedperc,,,true,0,0,0
1403592634671,30054,dennis-nb Memory usedperc,,,true,0,0,0
1403592635671,30078,dennis-nb Memory usedperc,,,true,0,0,0
1403592636671,30098,dennis-nb Memory usedperc,,,true,0,0,0
1403592637671,30104,dennis-nb Memory usedperc,,,true,0,0,0
1403592638671,30116,dennis-nb Memory usedperc,,,true,0,0,0
1403592639671,30141,dennis-nb Memory usedperc,,,true,0,0,0
1403592640671,30165,dennis-nb Memory usedperc,,,true,0,0,0
1403592641671,30082,dennis-nb Memory usedperc,,,true,0,0,0
1403592642671,30069,dennis-nb Memory usedperc,,,true,0,0,0
1403592643671,30077,dennis-nb Memory usedperc,,,true,0,0,0
1403592644671,30121,dennis-nb Memory usedperc,,,true,0,0,0
1403592645671,30146,dennis-nb Memory usedperc,,,true,0,0,0
1403592646671,30147,dennis-nb Memory usedperc,,,true,0,0,0
1403592647671,30165,dennis-nb Memory usedperc,,,true,0,0,0
1403592648671,30172,dennis-nb Memory usedperc,,,true,0,0,0
1403592649671,30206,dennis-nb Memory usedperc,,,true,0,0,0
1403592650671,30206,dennis-nb Memory usedperc,,,true,0,0,0
1403592651671,30233,dennis-nb Memory usedperc,,,true,0,0,0
1403592652671,30281,dennis-nb Memory usedperc,,,true,0,0,0
1403592653671,30281,dennis-nb Memory usedperc,,,true,0,0,0
1403592654671,30287,dennis-nb Memory usedperc,,,true,0,0,0
1403592655671,30287,dennis-nb Memory usedperc,,,true,0,0,0
1403592656671,30312,dennis-nb Memory usedperc,,,true,0,0,0
1403592657671,30312,dennis-nb Memory usedperc,,,true,0,0,0
1403592658671,30313,dennis-nb Memory usedperc,,,true,0,0,0
1403592659671,30338,dennis-nb Memory usedperc,,,true,0,0,0
1403592660671,30391,dennis-nb Memory usedperc,,,true,0,0,0
1403592661671,30139,dennis-nb Memory usedperc,,,true,0,0,0
1403592662671,30115,dennis-nb Memory usedperc,,,true,0,0,0
1403592663671,30147,dennis-nb Memory usedperc,,,true,0,0,0
1403592664671,30166,dennis-nb Memory usedperc,,,true,0,0,0
1403592665671,30170,dennis-nb Memory usedperc,,,true,0,0,0
1403592666671,30192,dennis-nb Memory usedperc,,,true,0,0,0
1403592667671,30193,dennis-nb Memory usedperc,,,true,0,0,0
