timeStamp,elapsed,label,threadName,dataType,success,grpThreads,allThreads,Latency
1403600420265,26278,dennis-nb Memory usedperc,,,true,0,0,0
1403600421265,26328,dennis-nb Memory usedperc,,,true,0,0,0
1403600422265,26382,dennis-nb Memory usedperc,,,true,0,0,0
1403600423265,26457,dennis-nb Memory usedperc,,,true,0,0,0
1403600424265,26477,dennis-nb Memory usedperc,,,true,0,0,0
1403600425265,26471,dennis-nb Memory usedperc,,,true,0,0,0
1403600426265,26528,dennis-nb Memory usedperc,,,true,0,0,0
1403600427265,26554,dennis-nb Memory usedperc,,,true,0,0,0
1403600428265,26594,dennis-nb Memory usedperc,,,true,0,0,0
1403600429265,26643,dennis-nb Memory usedperc,,,true,0,0,0
1403600430265,27229,dennis-nb Memory usedperc,,,true,0,0,0
1403600431265,28215,dennis-nb Memory usedperc,,,true,0,0,0
1403600432265,28565,dennis-nb Memory usedperc,,,true,0,0,0
1403600433265,28654,dennis-nb Memory usedperc,,,true,0,0,0
1403600434265,28735,dennis-nb Memory usedperc,,,true,0,0,0
1403600435265,28892,dennis-nb Memory usedperc,,,true,0,0,0
1403600436265,29001,dennis-nb Memory usedperc,,,true,0,0,0
1403600437265,28946,dennis-nb Memory usedperc,,,true,0,0,0
1403600438265,29014,dennis-nb Memory usedperc,,,true,0,0,0
1403600439265,28954,dennis-nb Memory usedperc,,,true,0,0,0
1403600440265,29002,dennis-nb Memory usedperc,,,true,0,0,0
1403600441265,28656,dennis-nb Memory usedperc,,,true,0,0,0
1403600442265,28676,dennis-nb Memory usedperc,,,true,0,0,0
1403600443265,30930,dennis-nb Memory usedperc,,,true,0,0,0
1403600444265,30930,dennis-nb Memory usedperc,,,true,0,0,0
1403600445265,31610,dennis-nb Memory usedperc,,,true,0,0,0
1403600446265,31655,dennis-nb Memory usedperc,,,true,0,0,0
1403600447281,31970,dennis-nb Memory usedperc,,,true,0,0,0
1403600448281,32301,dennis-nb Memory usedperc,,,true,0,0,0
1403600449281,32301,dennis-nb Memory usedperc,,,true,0,0,0
1403600450281,32399,dennis-nb Memory usedperc,,,true,0,0,0
1403600451328,32702,dennis-nb Memory usedperc,,,true,0,0,0
1403600452328,33117,dennis-nb Memory usedperc,,,true,0,0,0
1403600453328,33068,dennis-nb Memory usedperc,,,true,0,0,0
1403600454328,33136,dennis-nb Memory usedperc,,,true,0,0,0
1403600455328,33115,dennis-nb Memory usedperc,,,true,0,0,0
1403600456328,33212,dennis-nb Memory usedperc,,,true,0,0,0
1403600457328,33427,dennis-nb Memory usedperc,,,true,0,0,0
1403600458328,33479,dennis-nb Memory usedperc,,,true,0,0,0
1403600459328,33601,dennis-nb Memory usedperc,,,true,0,0,0
1403600460328,33572,dennis-nb Memory usedperc,,,true,0,0,0
1403600461328,33686,dennis-nb Memory usedperc,,,true,0,0,0
1403600462328,33849,dennis-nb Memory usedperc,,,true,0,0,0
1403600463328,33901,dennis-nb Memory usedperc,,,true,0,0,0
1403600464328,34200,dennis-nb Memory usedperc,,,true,0,0,0
1403600465343,34437,dennis-nb Memory usedperc,,,true,0,0,0
1403600466343,34514,dennis-nb Memory usedperc,,,true,0,0,0
1403600467359,34585,dennis-nb Memory usedperc,,,true,0,0,0
1403600468359,34643,dennis-nb Memory usedperc,,,true,0,0,0
1403600469359,34664,dennis-nb Memory usedperc,,,true,0,0,0
1403600470359,34701,dennis-nb Memory usedperc,,,true,0,0,0
1403600471359,34753,dennis-nb Memory usedperc,,,true,0,0,0
1403600472359,34804,dennis-nb Memory usedperc,,,true,0,0,0
1403600473359,34669,dennis-nb Memory usedperc,,,true,0,0,0
1403600474359,34746,dennis-nb Memory usedperc,,,true,0,0,0
1403600475359,34799,dennis-nb Memory usedperc,,,true,0,0,0
