timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403081656031,22984,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081657031,23121,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081658031,23591,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081659031,23969,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081660031,24142,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081661031,25059,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081662031,25129,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081663031,25637,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081664031,25604,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081665031,25631,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081666031,25731,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081667031,25737,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081668031,25979,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081669031,26179,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081670031,27909,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081671031,28091,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081672031,28158,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081673031,28380,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081674031,28247,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081675046,28488,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081676046,28307,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081677046,28216,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081678046,28399,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081679046,28291,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081680046,28474,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081681046,28310,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081682046,28517,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081683046,28395,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081684046,28604,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081685046,28527,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081686046,28418,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081687046,28601,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081688046,28496,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081689046,28705,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081690046,28501,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081691046,28710,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081692046,28519,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081693046,28748,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081694046,28629,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081695078,28760,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081696078,28671,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081697078,28547,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081698078,28787,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081699078,28677,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081700078,28796,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081701078,28674,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081702078,28881,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081703078,28822,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081704078,31150,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081705078,31531,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081706078,31699,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081707078,31543,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081708078,31766,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081709078,31923,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081710078,31816,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081711078,31759,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081712078,31853,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081713078,32180,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081714109,31787,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081715109,31924,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081716109,31916,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081717109,31725,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081718109,31927,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081719125,33204,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081720140,32070,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081721140,31937,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081722140,30555,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081723140,30408,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081724140,30617,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081725140,30488,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081726140,30697,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081727140,30557,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081728140,30738,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081729140,30577,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081730140,30720,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081731140,30556,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081732140,30765,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081733140,30564,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081734140,30747,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081735140,30579,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081736140,30710,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081737140,30841,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081738140,30581,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081739140,30686,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081740140,30790,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081741140,30842,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081742140,30585,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081743140,30637,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081744140,30716,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081745140,30768,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081746140,30794,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403081747140,30871,dennis-nb Memory usedperc,,,,,true,0,0,0,0
