timeStamp,elapsed,label,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403257202375,7244,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257203390,46883,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257204390,68369,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257205390,65222,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257206421,28011,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257207437,10609,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257208468,26118,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257209484,42336,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257210484,30346,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257211484,23435,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257212484,14475,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257213484,14264,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257214484,81257,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257215484,22188,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257216484,33706,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257217484,32406,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257218484,14074,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257219484,17180,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257220484,10102,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257221484,34119,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257222484,18051,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257223484,17535,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257224484,21871,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257225484,10881,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257226484,30453,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257227484,10543,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257228484,14049,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257229484,5459,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257230484,21407,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257231484,58998,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257232484,80164,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257233484,70295,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257234484,69922,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257235484,25018,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257236484,27195,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257237484,14450,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257238484,10521,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257239484,22136,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257240484,13551,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257241484,9671,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257242484,32829,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257243484,12496,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257244484,25375,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257245484,18461,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257246484,23059,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257247484,10147,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257248484,13152,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257249484,20715,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257250484,15424,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257251484,10838,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257252484,7412,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257253484,7780,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257254484,12824,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257255484,11627,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257256484,25758,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257257484,26440,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257258484,13698,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257259484,19486,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257260484,6189,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257261484,11603,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257262484,39469,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257263484,10875,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257264484,9353,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257265484,11605,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257266484,15384,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257267484,17111,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257268484,6634,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257269484,16984,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257270484,17111,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257271484,17956,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257272484,9409,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257273484,11252,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257274484,27637,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257275484,11318,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257276484,3093,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257277484,7412,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257278484,16518,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257279484,8944,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257280484,12849,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257281484,8590,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257282484,20300,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257283484,20706,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257284484,8492,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257285484,17925,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257286484,5458,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257287484,21086,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257288484,5354,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257289484,9353,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257290484,5812,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257291484,7813,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257292484,7408,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257293484,5858,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257294484,1521,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257295484,3106,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257296484,1576,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257297484,2698,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257298484,2329,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257299484,1564,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257300484,776,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257301484,1534,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257302484,1152,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257303484,1564,dennis-nb CPU CPU usage,,,true,0,0,0,0
1403257304484,1571,dennis-nb CPU CPU usage,,,true,0,0,0,0
