timeStamp,elapsed,label,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403257202359,283000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257203375,326000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257204375,396000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257205390,479000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257206421,501000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257207437,519000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257208468,598000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257209484,712000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257210484,773000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257211484,887000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257212484,957000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257213484,1053000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257214484,1246000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257215484,1342000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257216484,1471000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257217484,214000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257218484,384000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257219484,568000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257220484,740000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257221484,1411000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257222484,334000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257223484,825000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257224484,1236000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257225484,76000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257226484,995000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257227484,1404000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257228484,276000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257229484,504000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257230484,969000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257231484,1576000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257232484,733000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257233484,1238000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257234484,68000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257235484,402000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257236484,751000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257237484,887000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257238484,1088000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257239484,1242000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257240484,1368000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257241484,1506000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257242484,1761000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257243484,1939000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257244484,295000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257245484,458000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257246484,721000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257247484,906000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257248484,1326000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257249484,197000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257250484,690000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257251484,1129000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257252484,1424000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257253484,1651000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257254484,270000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257255484,680000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257256484,1617000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257257484,698000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257258484,1210000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257259484,1562000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
1403257260484,1678000,dennis-nb JMX unit=mb:memory-usage,,,true,0,0,0,0
