timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403252754468,24064,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252754468,2613,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252754484,184000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252755468,24086,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252755468,52543,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252755484,300000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252756468,24005,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252756468,28124,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252756484,385000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252757468,23999,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252757468,15964,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252757484,462000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252758468,24009,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252758468,16650,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252758484,558000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252759468,24036,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252759468,7007,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252759484,584000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252760468,8023,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252760468,24043,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252760484,645000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252761468,23991,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252761468,4700,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252761484,676000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252762468,23991,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252762468,4250,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252762484,737000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252763468,24006,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252763468,4281,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252763484,803000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252764468,24112,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252764468,8939,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252764484,864000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252765468,2731,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252765468,24112,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252765484,895000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252766468,24001,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252766468,4271,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252766484,956000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252767468,24116,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252767468,6636,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252767484,1014000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252768468,24126,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252768468,8988,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252768484,1080000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252769468,24126,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252769468,6483,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252769484,1141000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252770468,4700,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252770468,24126,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252770484,1203000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252771468,24022,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252771468,10897,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252771484,1233000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252772468,5459,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252772468,24050,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252772484,1268000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252773468,2719,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252773468,24307,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252773484,1325000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252774468,3540,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252774468,24595,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252774484,1387000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252775468,7757,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252775468,25091,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252775484,1474000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252776468,3900,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252776468,25286,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252776484,1513000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252777468,6585,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252777468,25916,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252777484,113000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252778468,2732,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252778468,25916,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252778484,168000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252779468,3415,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252779468,25916,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252779484,248000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252780468,2697,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252780468,25937,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252780484,277000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252781468,3154,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252781468,25961,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252781484,341000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252782468,2684,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252782468,25962,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252782484,409000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252783468,9748,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252783468,26138,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252783484,448000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
1403252784468,5860,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403252784468,26150,dennis-nb Memory usedperc,,,,,true,0,0,0,0
1403252784484,504000,dennis-nb JMX unit=mb:memory-usage,,,,,true,0,0,0,0
