1403252755990,160,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-1,text,true,2983,160
1403252756193,51,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,910,51
1403252756265,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,255,6
1403252756500,17,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,380,17
1403252756850,187,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2697,186
1403252757258,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,380,6
1403252757278,122,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2712,121
1403252757480,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,380,6
1403252757681,124,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2717,124
1403252758101,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,380,7
1403252758308,124,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,124
1403252758921,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,7
1403252758993,87,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,86
1403252759550,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,7
1403252759837,78,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,78
1403252760066,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252760267,80,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,79
1403252760816,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,6
1403252761061,71,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,70
1403252761597,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252761640,71,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2721,71
1403252762155,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252762275,75,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,75
1403252762608,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,7
1403252762946,71,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,71
1403252763236,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252763348,70,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2715,70
1403252763660,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252763689,66,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2719,65
1403252764010,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,7
1403252764293,76,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,75
1403252764605,9,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,9
1403252765020,66,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,65
1403252765349,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,7
1403252765544,73,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,73
1403252765654,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252766138,64,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,63
1403252766557,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,6
1403252766785,64,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,63
1403252767049,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,6
1403252767294,64,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2719,63
1403252767729,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,6
1403252768015,72,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2719,71
1403252768126,4,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,4
1403252768277,66,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2717,65
1403252768463,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252768874,63,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,63
1403252769045,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252769092,57,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2724,57
1403252769271,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252769524,76,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2716,75
1403252769791,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252770089,52,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2722,52
1403252770437,11,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,11
1403252770902,90,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2709,89
1403252771429,4,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,4
1403252771818,81,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2725,80
1403252772382,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252772837,49,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2728,49
1403252773035,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,6
1403252773110,53,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2724,52
1403252773339,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252773466,54,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2735,54
1403252773556,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,6
1403252774058,53,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2725,53
1403252774602,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252774730,59,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2725,59
1403252775084,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252775211,58,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2725,58
1403252775325,4,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,4
1403252775415,63,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2724,63
1403252775751,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252776122,54,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2726,53
1403252776419,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,6
1403252776515,51,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2722,51
1403252776807,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252777031,95,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2722,94
1403252777172,8,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,8
1403252777357,53,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2723,53
1403252777721,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252777933,46,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2719,45
1403252778219,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252778461,45,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2723,45
1403252778978,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252779165,45,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2725,44
1403252779271,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252779646,44,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2724,44
1403252780101,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252780536,43,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2726,43
1403252780675,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252781028,48,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2723,48
1403252781396,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252781648,45,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2725,44
1403252782004,4,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,4
1403252782408,44,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2725,43
1403252782753,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252783218,47,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2725,46
1403252783597,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252783629,53,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2736,53
1403252783826,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,401,5
1403252784178,44,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2724,43
1403252784585,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,383,5
1403252784645,49,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2728,49
1403252755978,3897,Transaction Controller,200,"Number of samples in transaction : 103, number of failing samples : 0",Thread Group 1-1,,true,159306,3869
1403252784985,94,/zssperformance/intensiveFormula.zul,200,OK,Thread Group 1-1,text,true,2839,94
1403252785419,11,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,909,11
1403252785530,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,255,7
1403252785547,10,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,380,10
1403252785739,42,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2697,42
1403252785902,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,380,7
1403252786268,41,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2713,41
1403252786589,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,380,7
1403252786970,41,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,40
1403252787136,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,380,5
1403252787367,42,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,41
1403252787786,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252787994,41,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,41
1403252788084,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252788265,40,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,39
1403252788667,8,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,8
1403252789034,42,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2719,42
1403252789413,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252789622,43,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,42
1403252789872,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252790022,43,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2721,42
1403252790177,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,381,5
1403252790604,41,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,40
1403252790773,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,6
1403252791159,41,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,40
1403252791370,4,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,4
1403252791673,40,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2715,40
1403252792140,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252792270,45,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2719,44
1403252792526,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252792765,41,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,41
1403252792945,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252793076,40,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2719,39
1403252793605,4,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,4
1403252793714,40,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,39
1403252793899,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252794210,39,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,38
1403252794731,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252794801,40,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2720,39
1403252794900,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252795399,40,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2719,40
1403252795557,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252796048,39,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2719,39
1403252796096,11,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,11
1403252796291,40,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2717,39
1403252796799,6,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,6
1403252796998,39,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2718,39
1403252797514,7,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,7
1403252797610,41,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2724,41
1403252797752,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252798250,39,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2716,39
1403252798364,5,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,382,5
1403252798440,42,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,2722,41
