timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403079871255,97,/zssperformance/massiveData.zul,200,OK,Thread Group 1-7,text,true,2727,8,8,97
1403079871612,70,/zssperformance/massiveData.zul,200,OK,Thread Group 1-1,text,true,2730,11,11,70
1403079871652,86,/zssperformance/massiveData.zul,200,OK,Thread Group 1-2,text,true,2727,11,11,86
1403079871861,43,/zssperformance/zkau,200,OK,Thread Group 1-2,text,true,909,13,13,43
1403079871942,65,/zssperformance/massiveData.zul,200,OK,Thread Group 1-4,text,true,2727,14,14,65
1403079872111,90,/zssperformance/massiveData.zul,200,OK,Thread Group 1-6,text,true,2728,16,16,90
1403079872121,98,/zssperformance/massiveData.zul,200,OK,Thread Group 1-8,text,true,2729,16,16,98
1403079872315,16,/zssperformance/zkau,200,OK,Thread Group 1-6,text,true,908,17,17,16
1403079872351,78,/zssperformance/massiveData.zul,200,OK,Thread Group 1-16,text,true,2727,18,18,78
1403079872352,85,/zssperformance/massiveData.zul,200,OK,Thread Group 1-3,text,true,2728,18,18,84
1403079872446,20,/zssperformance/zkau,200,OK,Thread Group 1-7,text,true,909,18,18,20
1403079872447,69,/zssperformance/massiveData.zul,200,OK,Thread Group 1-5,text,true,2727,19,19,69
1403079872482,80,/zssperformance/massiveData.zul,200,OK,Thread Group 1-15,text,true,2726,19,19,80
1403079872528,75,/zssperformance/massiveData.zul,200,OK,Thread Group 1-11,text,true,2726,20,20,74
1403079872812,15,/zssperformance/zkau,200,OK,Thread Group 1-4,text,true,909,22,22,15
1403079872856,13,/zssperformance/zkau,200,OK,Thread Group 1-3,text,true,909,22,22,13
1403079872888,20,/zssperformance/zkau,200,OK,Thread Group 1-2,text,true,911,23,23,20
1403079872891,61,/zssperformance/massiveData.zul,200,OK,Thread Group 1-13,text,true,2728,23,23,61
1403079873012,13,/zssperformance/zkau,200,OK,Thread Group 1-16,text,true,909,24,24,12
1403079873151,28,/zssperformance/zkau,200,OK,Thread Group 1-6,text,true,912,25,25,28
1403079873138,73,/zssperformance/massiveData.zul,200,OK,Thread Group 1-9,text,true,2728,26,26,73
1403079873171,66,/zssperformance/massiveData.zul,200,OK,Thread Group 1-20,text,true,2728,26,26,66
1403079873220,21,/zssperformance/zkau,200,OK,Thread Group 1-5,text,true,909,26,26,21
1403079873232,13,/zssperformance/zkau,200,OK,Thread Group 1-15,text,true,909,26,26,13
1403079873290,15,/zssperformance/zkau,200,OK,Thread Group 1-16,text,true,912,26,26,15
1403079873405,20,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,909,28,28,20
1403079873381,57,/zssperformance/massiveData.zul,200,OK,Thread Group 1-12,text,true,2729,28,28,57
1403079873380,61,/zssperformance/massiveData.zul,200,OK,Thread Group 1-10,text,true,2728,28,28,61
1403079873796,14,/zssperformance/zkau,200,OK,Thread Group 1-11,text,true,909,31,31,14
1403079873806,69,/zssperformance/massiveData.zul,200,OK,Thread Group 1-14,text,true,2727,32,32,69
1403079873797,83,/zssperformance/massiveData.zul,200,OK,Thread Group 1-27,text,true,2728,32,32,83
1403079873837,55,/zssperformance/zkau,200,OK,Thread Group 1-11,text,true,912,32,32,55
1403079873801,103,/zssperformance/massiveData.zul,200,OK,Thread Group 1-24,text,true,2730,32,32,102
1403079873907,13,/zssperformance/zkau,200,OK,Thread Group 1-9,text,true,909,32,32,13
1403079873913,24,/zssperformance/zkau,200,OK,Thread Group 1-3,text,true,912,33,33,24
1403079873940,18,/zssperformance/zkau,200,OK,Thread Group 1-12,text,true,909,33,33,18
1403079873899,62,/zssperformance/massiveData.zul,200,OK,Thread Group 1-23,text,true,2730,33,33,62
1403079873932,55,/zssperformance/massiveData.zul,200,OK,Thread Group 1-25,text,true,2729,33,33,55
1403079874028,52,/zssperformance/massiveData.zul,200,OK,Thread Group 1-28,text,true,2728,34,34,52
1403079874093,12,/zssperformance/zkau,200,OK,Thread Group 1-8,text,true,909,34,34,12
1403079874045,65,/zssperformance/massiveData.zul,200,OK,Thread Group 1-30,text,true,2728,34,34,65
1403079874099,12,/zssperformance/zkau,200,OK,Thread Group 1-2,text,true,351,34,34,12
1403079874117,17,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,912,34,34,17
1403079874225,21,/zssperformance/zkau,200,OK,Thread Group 1-23,text,true,909,35,35,21
1403079874194,51,/zssperformance/massiveData.zul,200,OK,Thread Group 1-26,text,true,2730,35,35,51
1403079874256,8,/zssperformance/zkau,200,OK,Thread Group 1-6,text,true,351,36,36,8
1403079874261,18,/zssperformance/zkau,200,OK,Thread Group 1-26,text,true,909,36,36,18
1403079874244,62,/zssperformance/massiveData.zul,200,OK,Thread Group 1-17,text,true,2727,36,36,62
1403079874312,35,/zssperformance/zkau,200,OK,Thread Group 1-14,text,true,910,36,36,35
1403079874319,52,/zssperformance/zkau,200,OK,Thread Group 1-8,text,true,912,36,36,52
1403079874313,68,/zssperformance/massiveData.zul,200,OK,Thread Group 1-33,text,true,2727,37,37,68
1403079874227,187,/zssperformance/zkau,200,OK,Thread Group 1-2,text,true,2266,37,37,186
1403079874326,133,/zssperformance/massiveData.zul,200,OK,Thread Group 1-18,text,true,2729,37,37,133
1403079874353,139,/zssperformance/zkau,200,OK,Thread Group 1-6,text,true,2267,38,38,139
1403079874420,80,/zssperformance/zkau,200,OK,Thread Group 1-7,text,true,911,38,38,80
1403079874381,136,/zssperformance/massiveData.zul,200,OK,Thread Group 1-19,text,true,2730,38,38,136
1403079874383,150,/zssperformance/zkau,200,OK,Thread Group 1-25,text,true,909,38,38,150
1403079874498,47,/zssperformance/zkau,200,OK,Thread Group 1-20,text,true,909,38,38,47
1403079874513,44,/zssperformance/zkau,200,OK,Thread Group 1-10,text,true,909,38,38,44
1403079874449,106,/zssperformance/massiveData.zul,200,OK,Thread Group 1-22,text,true,2728,38,38,106
1403079874592,34,/zssperformance/massiveData.zul,200,OK,Thread Group 1-21,text,true,2727,39,39,33
1403079874616,12,/zssperformance/zkau,200,OK,Thread Group 1-4,text,true,912,39,39,12
1403079874633,40,/zssperformance/massiveData.zul,200,OK,Thread Group 1-34,text,true,2730,39,39,39
1403079874667,12,/zssperformance/zkau,200,OK,Thread Group 1-25,text,true,912,39,39,12
1403079874732,41,/zssperformance/massiveData.zul,200,OK,Thread Group 1-29,text,true,2730,40,40,41
1403079874775,11,/zssperformance/zkau,200,OK,Thread Group 1-17,text,true,909,41,41,11
1403079874785,7,/zssperformance/zkau,200,OK,Thread Group 1-7,text,true,351,41,41,7
1403079874807,14,/zssperformance/zkau,200,OK,Thread Group 1-22,text,true,909,41,41,14
1403079874826,76,/zssperformance/zkau,200,OK,Thread Group 1-7,text,true,2267,42,42,75
1403079874898,20,/zssperformance/zkau,200,OK,Thread Group 1-15,text,true,912,42,42,20
1403079874853,67,/zssperformance/massiveData.zul,200,OK,Thread Group 1-41,text,true,2728,42,42,67
1403079874908,17,/zssperformance/zkau,200,OK,Thread Group 1-13,text,true,909,42,42,17
1403079874926,15,/zssperformance/zkau,200,OK,Thread Group 1-20,text,true,912,42,42,15
1403079874936,10,/zssperformance/zkau,200,OK,Thread Group 1-15,text,true,351,42,42,10
1403079874954,17,/zssperformance/zkau,200,OK,Thread Group 1-14,text,true,912,42,42,17
1403079874955,47,/zssperformance/massiveData.zul,200,OK,Thread Group 1-32,text,true,2731,43,43,47
1403079875053,16,/zssperformance/zkau,200,OK,Thread Group 1-5,text,true,912,43,43,16
1403079875073,6,/zssperformance/zkau,200,OK,Thread Group 1-14,text,true,351,43,43,6
1403079875072,13,/zssperformance/zkau,200,OK,Thread Group 1-12,text,true,912,43,43,13
1403079875114,21,/zssperformance/zkau,200,OK,Thread Group 1-29,text,true,909,44,44,21
1403079875155,17,/zssperformance/zkau,200,OK,Thread Group 1-24,text,true,909,44,44,17
1403079875156,18,/zssperformance/zkau,200,OK,Thread Group 1-1,text,true,351,44,44,18
1403079875124,55,/zssperformance/massiveData.zul,200,OK,Thread Group 1-35,text,true,2728,44,44,55
1403079875189,6,/zssperformance/zkau,200,OK,Thread Group 1-16,text,true,351,44,44,6
1403079875201,16,/zssperformance/zkau,200,OK,Thread Group 1-35,text,true,909,45,45,16
1403079875163,55,/zssperformance/massiveData.zul,200,OK,Thread Group 1-43,text,true,2729,45,45,55
1403079875237,14,/zssperformance/zkau,200,OK,Thread Group 1-22,text,true,912,45,45,14
1403079875273,5,/zssperformance/zkau,200,OK,Thread Group 1-12,text,true,351,45,45,5
1403079875268,12,/zssperformance/zkau,200,OK,Thread Group 1-33,text,true,909,45,45,12
1403079875252,34,/zssperformance/massiveData.zul,200,OK,Thread Group 1-31,text,true,2728,45,45,34
1403079875300,15,/zssperformance/zkau,200,OK,Thread Group 1-17,text,true,912,46,46,15
1403079875310,36,/zssperformance/massiveData.zul,200,OK,Thread Group 1-37,text,true,2727,46,46,36
1403079875352,36,/zssperformance/zkau,200,OK,Thread Group 1-6,text,true,1095,46,46,36
1403079875367,32,/zssperformance/zkau,200,OK,Thread Group 1-26,text,true,912,46,46,32
1403079875370,40,/zssperformance/zkau,200,OK,Thread Group 1-9,text,true,912,46,46,40
1403079875426,6,/zssperformance/zkau,200,OK,Thread Group 1-3,text,true,351,47,47,6
1403079875457,5,/zssperformance/zkau,200,OK,Thread Group 1-4,text,true,351,47,47,5
1403079875467,5,/zssperformance/zkau,200,OK,Thread Group 1-26,text,true,351,47,47,5
1403079875468,14,/zssperformance/zkau,200,OK,Thread Group 1-18,text,true,909,47,47,14
1403079875482,14,/zssperformance/zkau,200,OK,Thread Group 1-27,text,true,909,47,47,14
1403079875483,15,/zssperformance/zkau,200,OK,Thread Group 1-31,text,true,909,47,47,15
1403079875520,20,/zssperformance/zkau,200,OK,Thread Group 1-21,text,true,910,48,48,20
1403079875536,7,/zssperformance/zkau,200,OK,Thread Group 1-11,text,true,351,48,48,7
