timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1403079870125,6355,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079871125,30488,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079872125,8612,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079873125,32398,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079874125,14754,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079875125,54890,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079876125,26376,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079877125,48422,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079878125,58545,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079879125,49987,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079880125,29075,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079881125,51935,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079882125,47627,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079883125,36287,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079884125,34759,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079885125,34265,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079886125,20044,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079887125,25293,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079888125,30650,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079889125,25369,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079890125,22289,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079891125,32031,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079892125,17621,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079893125,22175,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079894125,22948,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079895125,21935,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079896125,24177,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079897125,24076,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079898125,19929,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079899125,22490,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079900125,24513,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079901125,21781,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079902125,32562,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079903125,21430,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079904125,28517,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079905125,30141,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079906125,21776,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079907125,27976,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079908125,26531,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079909125,19643,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079910125,23765,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079911125,20280,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079912125,19001,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079913125,18446,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079914125,15862,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079915125,16403,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079916125,21703,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079917125,21453,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079918125,18930,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
1403079919125,27705,dennis-nb CPU CPU usage,,,,,true,0,0,0,0
